run,global_sweep,stage,stage_sweep,degree,n_terms,u_rmse,v_rmse,p_rmse,px_rmse,py_rmse,score,u_step,p_after_u_step,v_step,p_after_v_step,u_phys_data,u_phys_div,u_phys_mx,u_phys_my,v_phys_data,v_phys_div,v_phys_mx,v_phys_my,p_phys_mx,p_phys_my,is_best
5_to_8,346,1,231,8,165,3.352320498158195e-05,2.3999003723534026e-05,0.006349478775315784,0.0024256548101694907,0.0008901701764510933,0.0003891047073671744,0.0008004862285083917,0.0015405668053713331,0.003350051696190363,0.008401782969024725,3.358995771803563e-05,3.549304107278056e-05,2.9541198844690544e-05,1.2729632415904187e-05,2.409340299533495e-05,3.545080301871904e-05,2.9533924806358656e-05,1.2721488838981036e-05,2.9537797568176296e-05,1.2818019175559271e-05,1
5_to_8,347,1,232,8,165,3.345730699537516e-05,2.3905901070744968e-05,0.006349313375528182,0.002424039907716038,0.0008899740912553363,0.00038876460796325753,0.0008172366026227652,0.0015897703841776234,0.003324914010371042,0.008337928744645062,3.3523204981581944e-05,3.5442905739112174e-05,2.953967205021544e-05,1.2738321579268782e-05,2.3999003723534026e-05,3.5400762879521415e-05,2.9532300665791466e-05,1.2730252548652337e-05,2.9536149285649777e-05,1.2825175444379766e-05,1
5_to_8,348,1,233,8,165,3.3392247184417325e-05,2.381407345951863e-05,0.006349148217270339,0.0024224278503139508,0.0008897820595336451,0.00038842731162869556,0.0008338695349768526,0.0016384106405148522,0.0033000114845047872,0.008274673645894516,3.345730699537515e-05,3.5392861679466436e-05,2.9537984258014767e-05,1.2746954053675586e-05,2.3905901070744968e-05,3.535081330650615e-05,2.953051650203989e-05,1.2738958396544134e-05,2.953434116842338e-05,1.2832309170021038e-05,1
5_to_8,349,1,234,8,165,3.3328009305790815e-05,2.372349965924291e-05,0.006348983300898758,0.0024208186115931346,0.0008895940034136307,0.00038809277046571026,0.0008503778040696129,0.0016864867968305465,0.003275341959751952,0.008212012183241425,3.339224718441732e-05,3.5342908431226003e-05,2.9536137301893592e-05,1.275552977980281e-05,2.381407345951863e-05,3.530095385154075e-05,2.9528574142812356e-05,1.2747606339175365e-05,2.953237504292517e-05,1.2839419446654559e-05,1
5_to_8,350,1,235,8,165,3.326457744349791e-05,2.363415878178394e-05,0.006348818626787844,0.0024192121657211625,0.0008894098467073428,0.0003877609374681324,0.0008667552870246583,0.0017339995427827887,0.0032509032993379206,0.008149938923822804,3.3328009305790815e-05,3.5293045543604447e-05,2.9534132996398646e-05,1.2764048710261646e-05,2.372349965924291e-05,3.5251184077794645e-05,2.952647539538443e-05,1.2756196344728644e-05,2.9530252715185208e-05,1.2846505401830037e-05,1
5_to_8,351,1,236,8,165,3.320193600216667e-05,2.3546030276935738e-05,0.0063486541953285194,0.002417608487392652,0.0008892295148734581,0.0003874317665057135,0.0008829966686207569,0.0017809503470622861,0.0032266933946629656,0.008088448505612827,3.326457744349789e-05,3.524327257728144e-05,2.9531973135783177e-05,1.27725108090184e-05,2.3634158781783943e-05,3.520150355946328e-05,2.9524222047242522e-05,1.2764728392869004e-05,2.9527975971462244e-05,1.2853566196086911e-05,1
5_to_8,352,1,237,8,165,3.314006970091427e-05,2.345909392624187e-05,0.006348490006927098,0.0024160075518201264,0.0008890529349838406,0.0003871052123075529,0.0008990973413682641,0.0018273412986808384,0.00320271032281433,0.008027536039330752,3.320193600216667e-05,3.519358910407302e-05,2.9529659494717312e-05,1.2780916051366985e-05,2.3546030276935735e-05,3.5151911881254855e-05,2.9521815866634398e-05,1.2773202474598227e-05,2.952554657901033e-05,1.2860601024630816e-05,1
5_to_8,353,1,238,8,165,3.307896356797575e-05,2.337332984415871e-05,0.006348326062004978,0.0024144093347175516,0.0008888800356734289,0.00038678123045123253,0.0009150534272358127,0.0018731752802322236,0.0031789516810001965,0.007967195410071341,3.314006970091427e-05,3.514399470658183e-05,2.9527193829148265e-05,1.278926442464682e-05,2.3459093926241866e-05,3.510240863832815e-05,2.9519258602595355e-05,1.2781618592826641e-05,2.9522966285237954e-05,1.2867609107369693e-05,1
5_to_8,354,1,239,8,165,3.301860293436358e-05,2.3288718467951113e-05,0.0063481623609963084,0.002412813812293215,0.000888710747117291,0.00038645977734336526,0.0009308615462198335,0.0019184554312214209,0.003155415602899416,0.007907421872219416,3.307896356797576e-05,3.509448897754449e-05,2.9524577875294736e-05,1.2797555925388243e-05,2.3373329844158708e-05,3.505299343542334e-05,2.9516551985214518e-05,1.2789976759789728e-05,2.9520236819294533e-05,1.2874589700893443e-05,1
5_to_8,355,1,240,8,165,3.2958973429141606e-05,2.3205240555806962e-05,0.006347998904347761,0.0024112209612305903,0.0008885450009905092,0.0003861408102070585,0.0009465189779397232,0.001963185690495292,0.003132100031681188,0.007848210192632652,3.3018602934363584e-05,3.504507151988487e-05,2.9521813351388946e-05,1.2805790561778424e-05,2.328871846795111e-05,3.500366588717028e-05,2.9513697725497536e-05,1.2798276999066698e-05,2.9517359890983828e-05,1.2881542089399955e-05,1
5_to_8,356,1,241,8,165,3.290006097337984e-05,2.312287718458079e-05,0.006347835692517301,0.002409630758679694,0.0008883827304281089,0.0003858242870687409,0.000962023397341699,0.0020073701545991027,0.003109002737816571,0.0077895546967206635,3.295897342914161e-05,3.499574194621185e-05,2.9518901956413455e-05,1.2813968352268404e-05,2.3205240555806956e-05,3.4954425617400825e-05,2.951069751577367e-05,1.2806519344547091e-05,2.9514337191199298e-05,1.2888465583257016e-05,1
5_to_8,357,1,242,8,165,3.2841851774084444e-05,2.304160974301702e-05,0.006347672725973407,0.0024080431822537406,0.0008882238699974021,0.0003855101667422158,0.0009773727879238978,0.002051012919716096,0.0030861217440929663,0.007731450353624732,3.2900060973379855e-05,3.4946499878405474e-05,2.9515845370719154e-05,1.2822089324407878e-05,2.3122877184580784e-05,3.4905272258773556e-05,2.950755303066629e-05,1.2814703839323829e-05,2.9511170393446337e-05,1.289535952376369e-05,1
5_to_8,358,1,243,8,165,3.278433232000199e-05,2.2961419925897937e-05,0.006347510005193312,0.002406458210004654,0.0008880683556699454,0.0003851984088133599,0.0009925656996959522,0.0020941188715606356,0.003063455237691322,0.0076738925517364,3.284185177408445e-05,3.489734494736377e-05,2.951264525737036e-05,1.2830153515999677e-05,2.3041609743017028e-05,3.485620545271936e-05,2.950426592581824e-05,1.282283053633833e-05,2.9507861152448704e-05,1.2902223282002125e-05,1
5_to_8,359,1,244,8,165,3.2727489375172066e-05,2.2882289736830667e-05,0.006347347530664113,0.0024048758204259766,0.0008879161247708945,0.00038488897363168987,0.0010076008218636821,0.0021366925676597147,0.003041000790074234,0.007616875106149203,3.2784332320002e-05,3.4848276792963084e-05,2.95093032609534e-05,1.2838160975338255e-05,2.2961419925897927e-05,3.4807224849199326e-05,2.950083784002504e-05,1.2830899499207778e-05,2.9504411105266763e-05,1.2909056247878718e-05,1
5_to_8,360,1,245,8,165,3.267130997375594e-05,2.2804201476435325e-05,0.006347185302879739,0.0024032959924393583,0.0008877671159675328,0.0003845818222908804,0.0010224771486131014,0.002178738766887984,0.0030187566816275617,0.007560393641537792,3.272748937517206e-05,3.479929506320198e-05,2.9505821008424616e-05,1.2846111757952553e-05,2.2882289736830664e-05,3.47583301059099e-05,2.9497270394314936e-05,1.2838910798662493e-05,2.9500821872103043e-05,1.2915857845486841e-05,1
5_to_8,361,1,246,8,165,3.261578141631926e-05,2.272713774165605e-05,0.006347023322340606,0.0024017187053701995,0.0008876212692293521,0.0003842769166179305,0.0010371941711798942,0.002220262998529626,0.0029967209027265775,0.007504443042563259,3.267130997375593e-05,3.4750399414367944e-05,2.950220011018405e-05,1.2854005930145146e-05,2.280420147643532e-05,3.4709520888705076e-05,2.949356519123234e-05,1.2846864515726127e-05,2.9497095054286696e-05,1.2922627521032234e-05,1
5_to_8,362,1,247,8,165,3.256089126285845e-05,2.2651081423099925e-05,0.006346861589554009,0.0024001439389579834,0.0008874785257945615,0.00038397421916121287,0.0010517513068919238,0.0022612700548724197,0.0029748913226897047,0.007449017883177351,3.261578141631926e-05,3.470158951079245e-05,2.9498442157879725e-05,1.2861843566545382e-05,2.2727137741656058e-05,3.466079687096307e-05,2.9489723817144058e-05,1.2854760740106427e-05,2.9493232236801242e-05,1.2929364743551657e-05,1
5_to_8,363,1,248,8,165,3.2506627329193045e-05,2.257601569830187e-05,0.00634670010503213,0.0023985716733323655,0.0008873388281476118,0.00038367369317549266,0.001066148393655221,0.0023017653939980238,0.0029532660748456565,0.007394113410967436,3.256089126285845e-05,3.465286502423508e-05,2.94945487269743e-05,1.2869624749703136e-05,2.2651081423099925e-05,3.4612157733316046e-05,2.9485747840436705e-05,1.286259956899956e-05,2.9489234986968345e-05,1.293606900891012e-05,1
5_to_8,364,1,249,8,165,3.2452977680953455e-05,2.2501924028571917e-05,0.006346538869291776,0.0023970018890138328,0.0008872021199881413,0.0003833753026097228,0.0010803852944899497,0.00234175409215923,0.002931843222149623,0.007339724694607118,3.250662732919305e-05,3.460422563393094e-05,2.9490521375500215e-05,1.2877349571051148e-05,2.2576015698301866e-05,3.456360316351396e-05,2.9481638813403726e-05,1.2870381108569828e-05,2.9485104855922745e-05,1.294273983571261e-05,1
8_to_9,0,0,0,8,165,0.3144057449242939,0.23159298841008338,0.13484023765388486,0.3481470351093663,0.3173317208248762,0.6125466089278016,0.4230011755400517,0.44397621907506474,2.117765266207451,4.73051392100937,0.4416174511633461,0.0,0.0,0.0,0.44161745116334616,0.19986974042885844,0.002951251621940403,0.0028474938738841213,0.015551303230470846,0.06641807559424408,1
8_to_9,1,0,1,8,165,0.16930631634862095,0.13247343574154555,0.10869513646180978,0.2863242995780124,0.25708112575273845,0.3561202946232416,5.886263272388289,14.59722091191015,8.900475387606672,22.290162861141177,0.3144057449242939,0.14651609744089533,0.014559472386334493,0.014584688991545762,0.2315929884100834,0.1026780043955735,0.009644546966433494,0.008316255506237248,0.020020290334003495,0.04109974222438186,1
8_to_9,2,0,2,8,165,0.10469738339278609,0.08775977193855841,0.09240308731993069,0.24261453112890932,0.2129580845190227,0.2380144168961377,10.855748812980908,27.41331544913392,11.337938670102533,28.546755276521868,0.16930631634862098,0.08401141509910226,0.008487995797744605,0.006121208901463825,0.13247343574154552,0.07086610947065097,0.010352753687325064,0.0073489221825194856,0.014785766894397449,0.03556311782451667,1
8_to_9,3,0,3,8,165,0.07390988537190575,0.06414285253982004,0.08296368064742866,0.21043341437032156,0.18308808417601072,0.17740488776635902,11.303638653025038,28.457212839123827,10.820784177962404,27.343351577811724,0.10469738339278609,0.06702317146726634,0.007829243717167212,0.005848901565944001,0.08775977193855841,0.06013088748377989,0.008438313601615215,0.005920367501531915,0.010632107299969312,0.029287523122491756,1
8_to_9,4,0,4,8,165,0.05606222333349852,0.04938895766946452,0.077555744692057,0.18702963388040847,0.16268933630719765,0.14042307802172366,10.269116388734506,25.655364686267117,9.575842979505492,24.2583833714795,0.07390988537190572,0.05570264314332841,0.0063447958863079865,0.005339124352011022,0.06414285253982004,0.049527647542496264,0.006679702121745454,0.004806993703263677,0.007997594594595907,0.023221426330050567,1
8_to_9,5,0,5,8,165,0.04420450597233749,0.039248571597292406,0.07440059161789822,0.17003149418849603,0.1484718381821381,0.11530341080669332,9.011774965348398,22.396971699518193,8.345929371735085,21.17122224015226,0.05606222333349853,0.04523886498787803,0.005142643943509123,0.004576270292916529,0.04938895766946453,0.040157840491815235,0.005389291995087564,0.003975088222970077,0.006255205743704586,0.01829730268244298,1
8_to_9,6,0,6,8,165,0.03577171270965855,0.03194723086337223,0.072487351533486,0.15755705620724014,0.13835205691624652,0.09730985488537945,7.877620707332718,19.509194884184424,7.289314126229334,18.495334878789023,0.044204505972337486,0.03665129788092053,0.0042793238925748055,0.0038841647080807193,0.039248571597292406,0.03267778626776956,0.004468863698604334,0.0033782462965216403,0.005058252137750921,0.014509215040798266,1
8_to_9,7,0,7,8,165,0.02957988499464391,0.026571421861184177,0.07125306902221583,0.14824423221418861,0.1309757411135169,0.08407330418859864,6.921108567202124,17.093366920959063,6.408055444211278,16.249407645577016,0.03577171270965855,0.029972494996164813,0.0036708283848259225,0.003341972367902594,0.031947230863372235,0.026911146495644623,0.003804409919961039,0.0029541506140777422,0.004211700084067842,0.011631000466886764,1
8_to_9,8,0,8,8,165,0.02496269710770143,0.022568656249133578,0.07038616753164365,0.14114273122578938,0.1254492989358542,0.07419055637299936,6.123299661478605,15.088385195275649,5.6729196142668545,14.369015208681589,0.029579884994643906,0.024865220358155887,0.0032375459871933476,0.00293435073679422,0.02657142186118417,0.02251007440308615,0.0033145867445866276,0.0026485280294167774,0.0035982663659589404,0.009444899883655072,1
8_to_9,9,0,9,8,165,0.021490831593975534,0.019568147866347474,0.06971547172634027,0.1355984007972886,0.12118110340054804,0.06673692988010668,5.454479143894119,13.414747984007624,5.054509217503394,12.785261358346945,0.024962697107701434,0.02097190505968694,0.002922384059820632,0.002628764283559686,0.02256865624913358,0.019153502835229756,0.0029457208639480123,0.0024224830263797413,0.0031443774932444204,0.007780874422167239,1
8_to_9,10,0,10,8,165,0.01886428910823219,0.017305342159535324,0.06914822345834158,0.13116285348983123,0.11777957476120914,0.06106387409287155,4.888674538576613,12.005057546835216,4.529153047418493,11.440811716620873,0.02149083159397554,0.01799539326333019,0.0026868353051494043,0.0023966945107146234,0.019568147866347474,0.016582341918397418,0.002662191901143587,0.002249948735415803,0.0028019902648051074,0.0065116131540306765,1
8_to_9,11,0,11,8,165,0.01686385365221488,0.015585364526556091,0.06863534943897763,0.1275285576696852,0.11498538139726044,0.056700612085465535,4.405513229502366,10.806812439143627,4.0787273435410425,10.290569822225866,0.018864289108232193,0.01570363629460217,0.0025052128316241005,0.0022168115106276413,0.017305342159535324,0.014595627321825375,0.002439837662893412,0.0021138106129283125,0.0025387236075251115,0.005541658730132628,1
8_to_9,12,0,12,8,165,0.015326043258708243,0.014263033197195721,0.06815191396426294,0.12448367816193188,0.11262617382420036,0.05330006165451719,3.989351474894537,9.779689615407255,3.689412684087662,9.299352262816022,0.016863853652214884,0.01391938517678147,0.0023604593763003664,0.00207397979310041,0.015585364526556091,0.013040409228900459,0.0022619810054178508,0.0020028993510861847,0.002332317865875236,0.004798563284416389,1
8_to_9,13,0,13,8,165,0.014128462645182482,0.013230451037777423,0.06768609855886157,0.12188117866345345,0.11058659442343648,0.0506056909916489,3.6281285034028623,8.892522973714955,3.3505534427735575,8.439526675939646,0.015326043258708245,0.012509243200666556,0.002241310693151818,0.0019577029066997595,0.014263033197195721,0.011802209845810482,0.002116982295039133,0.0019099259751774185,0.0021673039627599163,0.004226771601914917,1
8_to_9,14,0,14,8,165,0.013180045911861463,0.012408232918237455,0.06723300502871467,0.11961790206699095,0.10878858385247529,0.04842892742204555,3.3124380553928523,8.120935196626442,3.053804439903994,7.689159546961034,0.014128462645182483,0.011374350205949946,0.0021403595406503085,0.001860780552428927,0.01323045103777742,0.01079683454197592,0.001996652227997332,0.0018301109247931147,0.002032860616592997,0.003783546400407145,1
8_to_9,15,0,15,8,165,0.012413776445824217,0.011738702525892356,0.0667912008048649,0.11762049567281056,0.10717853412727571,0.0466323819517252,3.0348470771294127,7.445617934054484,2.7925268105128653,7.030652549502304,0.013180045911861461,0.010442596584108368,0.0020527365789962627,0.001778289270529533,0.012408232918237456,0.009963396189150136,0.0018951833978604737,0.0017602885221080246,0.001921373011292103,0.0034361787245800243,1
8_to_9,16,0,16,8,165,0.011780906410923078,0.011180439917874305,0.06636082616612796,0.11583596901364662,0.10571893879776727,0.04511683710993877,2.7894082482178906,6.851103519296748,2.56136303103375,6.4497452655235525,0.012413776445824217,0.009662133281941793,0.001975224530429425,0.0017068505409823093,0.011738702525892356,0.0092584756600281,0.0018084179712090198,0.001698328492949298,0.0018274429925058584,0.0031599253133172576,1
8_to_9,17,0,17,8,165,0.011246319511943489,0.010703956238725354,0.06594258875075212,0.11422535917771526,0.10438297163945456,0.04381110883238583,2.571308423624754,6.324876179766287,2.3559369639334005,5.934784119640968,0.01178090641092308,0.008996078894944299,0.0019056733080063612,0.001644122445022785,0.011180439917874306,0.008651402022483221,0.0017333429205058505,0.001642765164525569,0.0017472055648008384,0.002936347618170433,1
8_to_9,18,0,18,8,165,0.010784882347742839,0.010288359036846053,0.06553725789183541,0.11275946994083162,0.1031509625973613,0.042664284638408184,2.3766125983721005,5.85672029097065,2.1726374135677977,5.476175636066165,0.011246319511943485,0.008418351438348607,0.0018426192681294195,0.0015884544496776844,0.010703956238725356,0.008120591762231918,0.0016677421526412077,0.001592560936846426,0.0016778576189526158,0.0027519107217368124,1
8_to_9,19,0,19,8,165,0.010378656047384615,0.009918859867611762,0.06514543580465626,0.11141599200820373,0.10200809989533537,0.04163992510535029,2.2020750342807034,5.438235235379382,2.00845869854131,5.065970911210564,0.010784882347742835,0.007910505954887962,0.001785039864513283,0.0015386565845581254,0.01028835903684605,0.007650816669933292,0.001609957200527165,0.0015469558235628048,0.00161733413266392,0.002596803352828653,1
8_to_9,20,0,20,8,165,0.01001482471471038,0.0095849606730859,0.06476747763320426,0.11017754341576722,0.10094292427808707,0.04071183215718171,2.0449980149867963,5.06246891345506,1.8608814834424585,4.69754690535016,0.010378656047384619,0.007459413856922538,0.0017321966566634997,0.001493846729649152,0.00991885986761176,0.0072312293300368065,0.0015587228293988129,0.0015053718742366142,0.0015640863455473315,0.002463973556448047,1
8_to_9,21,0,21,8,165,0.009684191829880798,0.009279161071495455,0.06440348740267955,0.10903032437624748,0.09994633549170634,0.03986101888817164,1.903122125137795,4.723630268311743,1.7277811959411902,4.365356784614477,0.01001482471471038,0.00705560568064575,0.0016835353389938435,0.0014533502771103208,0.009584960673085898,0.0068539718316509325,0.0015130540959002448,0.0014673524825222805,0.0015169299588425253,0.0023483706466512536,1
8_to_9,22,0,22,8,165,0.009380107776527742,0.008996050419476442,0.06405334905943841,0.10796318430651419,0.09901093076111828,0.03907356970276743,1.7745447903634426,4.416873727696146,1.6073567535646973,4.064733043172671,0.009684191829880798,0.006692112465298485,0.0016386222947016374,0.0014166344664981215,0.009279161071495453,0.006513214269028782,0.0014721686076092052,0.0014325238184457285,0.0014749411412517588,0.0022463709356814287,1
8_to_9,23,0,23,8,165,0.009097714088208166,0.00873167626911354,0.06371677022992214,0.10696696675548803,0.09813055914344156,0.03833914294721467,1.6576534345076135,4.138121236440185,1.4980739249372208,3.791729924242336,0.009380107776527742,0.0063636687425659855,0.0015971044381565818,0.0013832654677066493,0.00899605041947644,0.006204500088916402,0.0014354327718997695,0.0014005702651255923,0.0014373850145301213,0.0021553559142551953,1
8_to_9,24,0,24,8,165,0.008833414899137065,0.008483107526452427,0.0633933271616768,0.1060340432159028,0.09730001692484459,0.037649928439664235,1.551074783011444,3.883926303252437,1.3986203604501226,3.542997844034526,0.009097714088208166,0.006066171074851463,0.001558683834243775,0.0013528802911667345,0.008731676269113541,0.0059243055185263386,0.0014023243778943366,0.0013712186996067681,0.0014036661672649526,0.002073409825647282,1
8_to_9,25,0,25,8,165,0.008584508729546405,0.008248132979489835,0.06308250529017913,0.10515797634525728,0.09651483570516775,0.03699992291407875,1.453633158013505,3.651361875634367,1.3078689292853043,3.315681158839888,0.008833414899137065,0.005796313786353215,0.0015231016661481688,0.0013251683139215687,0.008483107526452429,0.005669745915997475,0.0013724062900542225,0.0013442283470529884,0.0013732940974413555,0.0019991067160913113,1
8_to_9,26,0,26,8,165,0.00834893219159646,0.008025053166627315,0.06278373329086226,0.10433327279605244,0.09577113188650506,0.03638442582647953,1.364317109552561,3.4379304115192197,1.2248477489989391,3.107334903146173,0.008584508729546405,0.005551345904714879,0.00149012808559842,0.0012998590172110468,0.008248132979489835,0.005438381718041011,0.0013453077184059784,0.0013193841355039044,0.0013458587954556596,0.0019313624438193507,1
8_to_9,27,0,27,8,165,0.0081250813069004,0.007812536305731655,0.062496410258138825,0.10355519883920715,0.09506549727103157,0.03579968722365593,1.2822529095584112,3.2414923698805014,1.1487157928628144,2.91585735014449,0.008348932191596463,0.005328910153663181,0.0014595557473147099,0.0012767137244652587,0.008025053166627315,0.0052280912457470146,0.0013207106770441678,0.0012964922430822134,0.001321013245304343,0.0018693327613861868,1
8_to_9,28,0,28,8,165,0.007911686468669037,0.007609518106319038,0.0622199265119711,0.1028196405332802,0.09439491752562339,0.035242660380878435,1.2066825029493178,3.0602068441182366,1.0787424781047852,2.739434027052946,0.008125081306900398,0.005126937012125886,0.0014311956380484163,0.0012555199117996565,0.007812536305731655,0.005036988005161974,0.0012983400154779913,0.0012753770162472911,0.0012984606741381639,0.0018123435158934984,1
8_to_9,29,0,29,8,165,0.007707724455965205,0.007415131650609038,0.06195367891643533,0.10212299593971114,0.09375670986639666,0.034710826687185024,1.1369451811964029,2.8924823704092937,1.0142910823746318,2.5764925200057247,0.007911686468669037,0.004943575438418562,0.001404874322446594,0.0012360871719388831,0.0076095181063190395,0.004863367331566559,0.0012779559324366538,0.0012558787438250328,0.0012779450895599074,0.0017598429872712437,1
8_to_9,30,0,30,8,165,0.007512356073499662,0.007228657922117525,0.061697081689821534,0.10146209077135362,0.09314847423978348,0.034202070496730894,1.0724630082651372,2.736937892666077,0.9548046795282581,2.4256645098405287,0.007707724455965205,0.00477714778373132,0.001380432055862429,0.0012182442455972988,0.007415131650609039,0.0047056721627618675,0.0012593482371725615,0.0012378519679993513,0.0012592441220753538,0.0017113693267906864,1
8_to_9,31,0,31,8,165,0.007324881572009776,0.0070494905639764075,0.061449573621672374,0.10083411140234931,0.09256805420366489,0.033714588696587604,1.0127282622028693,2.5923693279821847,0.8997944825920574,2.2857545618185955,0.007512356073499661,0.00462612047841553,0.001357721425516884,0.0012018367449887167,0.007228657922117526,0.004562471102959429,0.0012423318561122685,0.001221164134199476,0.0012421635028838924,0.0016665282439706642,1
8_to_9,32,0,32,8,165,0.00714470846096354,0.006877110493910873,0.061210622531324844,0.10023655099082518,0.09201350495648618,0.03324682454960555,0.9572936667789341,2.457723651925475,0.8488301515536367,2.1557143924199424,0.007324881572009773,0.004489084844152856,0.0013366063088508585,0.0011867253335276844,0.007049490563976408,0.004432444209743464,0.001226743246145232,0.0012056944592714737,0.0012265327243075725,0.0016249776110566691,1
8_to_9,33,0,33,8,165,0.0069713280138871975,0.0067110673912247395,0.06097972762996463,0.09966716559112587,0.09148306675782031,0.032797418640006556,0.9057633314773503,2.332075068174286,0.8015315180100524,2.0346210991568605,0.0071447084609635395,0.00436474425553878,0.0013169610250793064,0.0011727842128816605,0.0068771104939108745,0.004314373491237548,0.0012124374749631637,0.0011913329460502293,0.0012122015648229334,0.0015864167172504975,1
8_to_9,34,0,34,8,165,0.006804297912264706,0.006550966011418329,0.06075642036546193,0.09912393805886019,0.09097514254009181,0.03236517198357824,0.8577859974331787,2.2146073257038994,0.7575618686787496,1.921659624173476,0.006971328013887196,0.004251905162451047,0.001298669600695486,0.0011598998239292755,0.00671106739122474,0.004207136137085738,0.00119928580848583,0.0011779794994595362,0.0011990372638538034,0.0015505786536637192,1
8_to_9,35,0,35,8,165,0.006643229263189701,0.006396455923677416,0.06054026417550401,0.09860504806729399,0.09048827883010051,0.03194901787660657,0.8130488788597474,2.104597727786674,0.7166219900345574,1.8161073473719902,0.0068042979122647064,0.0041494703394353415,0.0012816251088259964,0.001147969703975021,0.00655096601141833,0.00410969922393164,0.0011871736872449152,0.001165543120085794,0.0011869221900328811,0.0015172247909020138,1
8_to_9,36,0,36,8,165,0.006487776761593026,0.006247223699582267,0.06033085349780563,0.09810884700559906,0.09002114935769877,0.03154800009750508,0.7712727169368422,2.0014043874938463,0.6784452386774358,1.7173214301650832,0.006643229263189702,0.004056433332110065,0.0012657290560410656,0.0011369014628346147,0.006396455923677417,0.00402111511521927,0.00117599900984995,0.001153941158545606,0.0011757518933218645,0.001486140672935665,1
8_to_9,37,0,37,8,165,0.006337631137100671,0.006102986876839973,0.06012781229759055,0.0976338368036029,0.0895725408887556,0.031161255783176495,0.7322074221775224,1.9044550893535699,0.6427935121701123,1.6247285538497545,0.0064877767615930245,0.003971873464767275,0.0012508908045998602,0.001126611855056764,0.0062472236995822685,0.00394051709946627,0.0011656706622230751,0.0011430986226743753,0.0011654334598449453,0.0014571328718682624,1
8_to_9,38,0,38,8,165,0.0061925132788321,0.00596348922486131,0.059930792303842156,0.09717865195635401,0.08914134090748993,0.030788001790077804,0.6956284087135047,1.813237992699986,0.6094535833637568,1.537815648806835,0.006337631137100673,0.0038949510467579675,0.001237027023080814,0.0011170259344319218,0.006102986876839974,0.0038671150252036035,0.001156107246882088,0.0011329475328836248,0.0011558841095809555,0.0014300264934034382,1
8_to_9,39,0,39,8,165,0.006052169606216188,0.005828496977236696,0.0597394711008956,0.0967420441883882,0.08872652687081344,0.030427523689373046,0.6613336865326986,1.7272943456017904,0.5782340867941053,1.4561223320907966,0.0061925132788321026,0.003824902594717763,0.0012240611627957238,0.0011080762798115114,0.005963489224861308,0.003800190831321281,0.001147235979390082,0.0011234263211170876,0.0011470299931099057,0.0014046631404694713,1
8_to_9,40,0,40,8,165,0.00591636837722242,0.005697795792015722,0.059553550169797034,0.096322869281155,0.08832715680435002,0.030079166777788643,0.6291409270648639,1.646211147314339,0.548962928255877,1.3792344516150947,0.006052169606216188,0.003761035999722922,0.0012119229602488477,0.0010997022853881544,0.005828496977236698,0.0037390939597226696,0.001138991722803332,0.0011144792720765623,0.00113880515051791,0.001380899201926377,1
8_to_9,41,0,41,8,165,0.0057848967083976984,0.005571188267730518,0.059372752960838465,0.09592007573334882,0.08794236105091541,0.029742328654554638,0.5988854894138375,1.5696163205741467,0.5214850223793164,1.3067784828713105,0.00591636837722242,0.0037027256426147193,0.001200547963496681,0.0010918495106840933,0.005697795792015723,0.0036832366823127977,0.0011313161415824303,0.0011060560042387875,0.0011311506080134328,0.00135860437840688,1
8_to_9,42,0,42,8,165,0.005657558143671483,0.005448491889237399,0.059196823034122846,0.09553269493358421,0.08757133501826524,0.029416453028093828,0.5704182391646039,1.4971733462624515,0.4956604167772644,1.2384169216780034,0.0057848967083977,0.003649407494159982,0.001189877085349961,0.0010844690850785317,0.005571188267730518,0.0036320894043632107,0.0011241569556864712,0.001098110989289044,0.0011240135884854193,0.001337660391205745,1
8_to_9,43,0,43,8,165,0.0055341706497474994,0.005329537310988515,0.05902552230279865,0.09515983262034387,0.0872133327872267,0.029101024501493076,0.5436038746773778,1.4285772135206884,0.471362550134569,1.1738440159453642,0.005657558143671483,0.0036005742591392943,0.0011798561812959027,0.0010775171639154466,0.005448491889237397,0.0035851760102799286,0.0011174672817953364,0.0010906031083880695,0.0011173468197694316,0.0013179598320805738,1
8_to_9,44,0,44,8,165,0.005414564947192676,0.0052141669080627675,0.05885862939732871,0.09480066143430105,0.08686766147458294,0.028795564146143843,0.518319499503691,1.363551008135548,0.4484768569014568,1.1127823840914126,0.005534170649747499,0.0035557706246286134,0.0011704356532385887,0.0010709544317603263,0.005329537310988514,0.003542069317123488,0.00111120505048929,0.0010834952429358757,0.001111107926720568,0.0012994051330335343,1
8_to_9,45,0,45,8,165,0.005298583108547399,0.0051022335428133015,0.05869593815596006,0.09445441439717704,0.08653367624626612,0.02849962571570502,0.4944533020422868,1.3018427645492834,0.4268994320375533,1.0549797737765314,0.005414564947192676,0.0035145886681399127,0.001161570078966008,0.0010647456501857609,0.0052141669080627675,0.003502386692523398,0.0011053324891933407,0.0010767538986887033,0.0011052588951985505,0.001281907634066505,1
