global_sweep,stage,stage_sweep,degree,n_terms,u_rmse,v_rmse,p_rmse,px_rmse,py_rmse,score,u_step,p_after_u_step,v_step,p_after_v_step,is_best
831,3,201,8,165,9.926397776105663e-06,9.984067715042291e-06,0.006266945568617749,0.0005999532024787145,0.0005998247650263436,0.00013988826224165378,0.0010925012102328679,0.0028796563094452875,0.0010572641343764193,0.0026609685214603806,1
832,3,202,8,165,9.906444018926166e-06,9.963997850633722e-06,0.0062669327551421105,0.000599715083564075,0.0005995941709209892,0.00013980136731806632,0.0010808009971019666,0.0028488953538839865,0.0010455725589296986,0.002631445616802082,1
833,3,203,8,165,9.88666378210757e-06,9.944102774900481e-06,0.006266919923988606,0.0005994773476349878,0.0005993639290880733,0.00013971489422931417,0.0010692017553282495,0.002818399864291739,0.0010339827090489308,0.0026021798625715515,1
834,3,204,8,165,9.86705526327159e-06,9.924380687560943e-06,0.0062669070755685344,0.0005992399899448026,0.0005991340348838173,0.00013962883843369453,0.001057702761130023,0.002788167934621092,0.0010224936786982653,0.0025731689650321525,1
835,3,205,8,165,9.847616678812679e-06,9.904829805681503e-06,0.006266894210290466,0.000599003005822196,0.0005989044837445131,0.0001395431954411651,0.0010463031103943015,0.002758197191495222,0.0010111046768511462,0.002544410922484782,1
836,3,206,8,165,9.828346264087292e-06,9.885448365281349e-06,0.00626688132856032,0.0005987663906680101,0.0005986752711759845,0.0001394579608137681,0.0010350018665351104,0.002728485182057744,0.0009998147393566234,0.0025159032936486743,1
837,3,207,8,165,9.80924227150723e-06,9.866234619479918e-06,0.006266868430781221,0.0005985301399626876,0.0005984463927611776,0.00013937313016337369,0.0010237982834028255,0.00269902993921111,0.0009886230834426216,0.0024876440975633196,1
838,3,208,8,165,9.790302972777728e-06,9.847186839791764e-06,0.006266855517353659,0.0005982942492528343,0.0005982178441516991,0.00013928869915302286,0.0010126913693213344,0.0026698288694731705,0.0009775287856870936,0.002459630996342023,1
839,3,209,8,165,9.771526655867771e-06,9.828303314647641e-06,0.006266842588675192,0.000598058714164753,0.0005979896210730716,0.0001392046634942979,0.0010016804418093751,0.0026408801707059654,0.0009665310634331795,0.0024318620095558664,1
840,3,210,8,165,9.752911626930675e-06,9.809582350276415e-06,0.006266829645140767,0.0005978235303925906,0.0005977617193181078,0.00013912101894827692,0.0009907646065225636,0.002612181499657767,0.0009556290353520946,0.002404334905892948,1
841,3,211,8,165,9.734456210010389e-06,9.791022269950022e-06,0.0062668166871423835,0.0005975886936979678,0.0005975341347495955,0.00013903776132471676,0.0009799429940902484,0.0025837305748515923,0.0009448218922674697,0.0023770476373021925,1
842,3,212,8,165,9.716158746202032e-06,9.772621414094544e-06,0.0062668037150692135,0.0005973541999120728,0.0005973068632970729,0.00013895488648121114,0.000969214809645532,0.0025555253079120677,0.0009341088006091571,0.0023499980941424003,1
843,3,213,8,165,9.698017593428795e-06,9.754378140424028e-06,0.006266790729307674,0.0005971200449346966,0.0005970799009544221,0.0001388723903227647,0.0009585792714111708,0.0025275636451524137,0.0009234889064099305,0.002323184114388191,1
844,3,214,8,165,9.680031126569128e-06,9.73629082238649e-06,0.0062667777302412315,0.0005968862247322259,0.0005968532437861839,0.00013879026880079663,0.0009480355791658078,0.0024998434847526767,0.000912961506935201,0.002296603920397373,1
845,3,215,8,165,9.662197738040065e-06,9.718357851085635e-06,0.006266764718250528,0.0005966527353323977,0.0005966268879154594,0.00013870851791391144,0.0009375828593486572,0.002472362537404087,0.0009025256916541764,0.0022702552067506575,1
846,3,216,8,165,9.644515836065836e-06,9.700577633405243e-06,0.006266751693713298,0.0005964195728313508,0.0005964008295325247,0.00013862713370585864,0.0009272204118880134,0.0024451189586079474,0.0008921807390994527,0.0022441361480409323,1
847,3,217,8,165,9.626983845458675e-06,9.682948592979197e-06,0.006266738657004506,0.0005961867333875927,0.0005961750648867682,0.00013854611226587398,0.0009169474440693518,0.002418110668068252,0.0008819258128847024,0.002218244626849401,1
848,3,218,8,165,9.60960020773433e-06,9.665469169306732e-06,0.006266725608495979,0.0005959542132202177,0.0005959495902906596,0.0001384654497281288,0.0009067631448498477,0.0023913355366807737,0.0008717601654730234,0.0021925787518748503,1
849,3,219,8,165,9.59236338088051e-06,9.64813781799995e-06,0.006266712548556813,0.0005957220086076123,0.0005957244021161659,0.0001383851422712583,0.000896666715416253,0.002364791468868321,0.0008616830112234304,0.0021671365342622695,1
850,3,220,8,165,9.575271837861937e-06,9.630953010587756e-06,0.006266699477553172,0.0005954901158934291,0.0005954994967937768,0.0001383051861171703,0.0008866575049777691,0.0023384767493629514,0.0008516935774862203,0.0021419160187708176,1
851,3,221,8,165,9.558324068738692e-06,9.613913234245432e-06,0.006266686395848255,0.0005952585314744422,0.0005952748708128097,0.00013822557753170932,0.0008767346344594459,0.002312389074716189,0.000841791112536532,0.0021169153028175497,1
852,3,222,8,165,9.541518578930452e-06,9.597016991864131e-06,0.0062666733038023335,0.0005950272518072567,0.0005950505207187761,0.00013814631282339787,0.0008668973947418753,0.0022865265803957823,0.0008319748472115815,0.0020921324396819645,1
853,3,223,8,165,9.524853889630767e-06,9.58026280171151e-06,0.006266660201772716,0.0005947962734043294,0.000594826443114029,0.00013806738834317814,0.0008571450234077709,0.002260887266036962,0.0008222440406401358,0.0020675655544499356,1
854,3,224,8,165,9.508328536346597e-06,9.563649196877652e-06,0.006266647090113965,0.0005945655928403426,0.0005946026346581977,0.00013798880048307828,0.0008474769057003324,0.0022354695087500693,0.0008125980007896207,0.0020432128965155155,1
855,3,225,8,165,9.491941071009928e-06,9.54717472633459e-06,0.006266633969177484,0.0005943352067393215,0.0005943790920616609,0.00013791054567744278,0.0008378921958079799,0.002210271093414011,0.0008030359158135289,0.002019072410089112,1
856,3,226,8,165,9.47569006058412e-06,9.530837953521726e-06,0.006266620839311836,0.0005941051117800125,0.0005941558120910953,0.00013783262040121662,0.0008283901819363631,0.0021852901496642405,0.0007935571150566216,0.0019951423986078517,1
857,3,227,8,165,9.459574086939447e-06,9.51463745704775e-06,0.006266607700862642,0.0005938753046955774,0.0005939327915644974,0.00013775502116999467,0.0008189701621510989,0.00216052483151288,0.0007841608460103728,0.0019714209574829594,1
858,3,228,8,165,9.44359174629344e-06,9.498571829887586e-06,0.006266594554172717,0.0005936457822738497,0.0005937100273528494,0.00013767774453885093,0.0008096314791551885,0.002135973410439767,0.0007748464288063973,0.0019479063664468287,1
859,3,229,8,165,9.427741650652185e-06,9.482639679897094e-06,0.006266581399581745,0.0005934165413488641,0.0005934875163770602,0.0001376007871031417,0.0008003733191083854,0.002111633753418284,0.0007656131276890513,0.001924596763303033,1
860,3,230,8,165,9.412022425434623e-06,9.466839629406995e-06,0.006266568237426605,0.0005931875788118515,0.0005932652556077611,0.0001375241454968029,0.000791195106972121,0.0020875043432864865,0.000756460233862412,0.0019014903541707561,1
861,3,231,8,165,9.39643271193552e-06,9.45117031462818e-06,0.006266555068041314,0.0005929588915961505,0.0005930432420671514,0.0001374478163928939,0.0007820960032368672,0.002063582980795268,0.0007473870986724647,0.001878585497998282,1
862,3,232,8,165,9.380971163698076e-06,9.4356303865503e-06,0.006266541891756771,0.0005927304766950908,0.0005928214728226884,0.0001373717965020263,0.0007730755374410518,0.0020398684195863993,0.0007383929679188297,0.0018558802856471425,1
863,3,233,8,165,9.365636450642352e-06,9.420218509672492e-06,0.006266528708901093,0.0005925023311387694,0.0005925999449923463,0.00013729608257342642,0.0007641327988443398,0.002016358278205213,0.0007294772142170087,0.0018333731298432277,1
864,3,234,8,165,9.350427255233805e-06,9.404933362727649e-06,0.006266515519799443,0.0005922744520126136,0.0005923786557390232,0.00013722067139312514,0.0007552672707380506,0.0019930511903548994,0.0007206391250870566,0.0018110622272646817,1
865,3,235,8,165,9.335342274589527e-06,9.389773637916637e-06,0.006266502324774188,0.0005920468364447066,0.0005921576022735315,0.00013714555978432998,0.0007464782062234025,0.001969945197125681,0.0007118780600518397,0.0017889459573650183,1
866,3,236,8,165,9.320380219243115e-06,9.37473804138778e-06,0.006266489124144603,0.000591819481610965,0.0005919367818506255,0.00013707074460678995,0.0007377649805283816,0.0019470386546309624,0.0007031933225307453,0.0017670225570361787,1
867,3,237,8,165,9.305539813112074e-06,9.359825292541807e-06,0.006266475918227271,0.0005915923847337097,0.0005917161917705728,0.00013699622275608212,0.0007291269633129401,0.0019243299053280601,0.0006945842787613848,0.0017452904228521635,1
868,3,238,8,165,9.290819794196131e-06,9.34503412424641e-06,0.00626646270733582,0.0005913655430768389,0.0005914958293774372,0.00013692199116387016,0.0007205634435386959,0.0019018170826097744,0.0006860502657762279,0.0017237478766832005,1
869,3,239,8,165,9.27621891346558e-06,9.330363282726682e-06,0.0062664494917809505,0.0005911389539498134,0.0005912756920578808,0.00013684804679696167,0.0007120738173818013,0.0018794985977396105,0.0006775906245568168,0.0017023932510878252,1
870,3,240,8,165,9.26173593537275e-06,9.315811527057488e-06,0.006266436271870566,0.0005909126147035817,0.0005910557772422638,0.00013677438665701477,0.0007036574197829969,0.0018573727042259672,0.0006692047407125578,0.0016812249910796646,1
871,3,241,8,165,9.247369637530502e-06,9.301377629512195e-06,0.006266423047909683,0.0005906865227313781,0.0005908360824016171,0.00013670100778034224,0.0006953136117903808,0.0018354377215476032,0.0006608919559419776,0.0016602414310400442,1
872,3,242,8,165,9.233118809820031e-06,9.287060375185795e-06,0.006266409820200498,0.0005904606754715605,0.0005906166050485244,0.00013662790723701433,0.0006870418415052253,0.0018136921956231488,0.0006526516437595099,0.0016394409849625185,1
873,3,243,8,165,9.218982255832344e-06,9.272858561808225e-06,0.0062663965890423735,0.0005902350703988855,0.0005903973427364673,0.00013655508213117587,0.0006788413934959867,0.0017921342507967739,0.0006444831916454171,0.001618822103485868,1
874,3,244,8,165,9.204958791180217e-06,9.258770999771258e-06,0.006266383354731759,0.0005900097050321109,0.0005901782930585552,0.0001364825296000181,0.0006707117267286907,0.0017707624601362459,0.0006363859738894649,0.0015983832026999721,1
875,3,245,8,165,9.191047244125096e-06,9.244796512150893e-06,0.006266370117562348,0.0005897845769289962,0.0005899594536458278,0.00013641024681375837,0.0006626522238100171,0.001749575200737164,0.0006283593554906892,0.0015781226754960941,1
876,3,246,8,165,9.177246456204795e-06,9.230933934052733e-06,0.00626635687782517,0.0005895596836821107,0.0005897408221694857,0.00013633823097541716,0.000654662191806482,0.0017285706552752679,0.0006204027643133899,0.0015580390742985933,1
877,3,247,8,165,9.163555280623464e-06,9.217182113100753e-06,0.006266343635808146,0.00058933502292548,0.0005895223963375687,0.00013626647932002907,0.000646741101382753,0.0017077474286680031,0.0006125155684102604,0.0015381307995259795,1
878,3,248,8,165,9.149972582722227e-06,9.203539908824993e-06,0.006266330391796734,0.0005891105923318966,0.0005893041738961898,0.00013619498911435587,0.0006388883694007025,0.0016871039855320957,0.0006046971941557193,0.0015183963999035324,1
879,3,249,8,165,9.136497240289323e-06,9.190006192872724e-06,0.00626631714607341,0.0005888863896086517,0.0005890861526278005,0.00013612375765680729,0.0006311033646405886,0.0016666386696405557,0.0005969470363398518,0.001498834343245088,1
880,4,0,9,220,9.228081466543007e-06,9.147444244598906e-06,0.006266393977099676,0.0005887242894299008,0.0005888816667551775,0.00013613612132964975,0.19338173466844466,0.6240380112905957,0.009131132799765837,0.02658766463679249,0
881,4,1,9,220,9.172654440087354e-06,9.1098050582381e-06,0.006266351357541134,0.0005885760462639957,0.0005887698107650915,0.0001360170452012342,0.013588565461292059,0.04250113028940622,0.008285857333023405,0.024222179714774764,1
882,4,2,9,220,9.123438568765906e-06,9.074546767739786e-06,0.0062663184955887435,0.0005884281742699729,0.0005886567240798886,0.00013590647517149184,0.012779237035708069,0.04007364757403021,0.007589311718207399,0.022258038792495875,1
883,4,3,9,220,9.078632123742192e-06,9.041368607621718e-06,0.006266293921348295,0.0005882812659940968,0.0005885421997305931,0.0001358023473038329,0.012061862123167762,0.03793044628331874,0.006976482649572873,0.020519852438595394,1
884,4,4,9,220,9.037075077498651e-06,9.00983201372763e-06,0.006266277303096021,0.0005881354975698283,0.0005884263180809096,0.00013570308865630006,0.011410203334527984,0.03598554155448927,0.006422386145191538,0.018942628116691406,1
885,4,5,9,220,8.997949590310198e-06,8.979548439726925e-06,0.0062662677510955354,0.0005879909522456103,0.0005883093145611931,0.0001356075247107175,0.010812918017990706,0.03420243741307954,0.005915908782116833,0.017497711369555004,1
886,4,6,9,220,8.960674599691923e-06,8.950223239241338e-06,0.00626626420159173,0.0005878476751042747,0.000588191414898239,0.00013551480683918465,0.010263049519495662,0.03255967051703386,0.005450809680518311,0.016168761539128655,1
887,4,7,9,220,8.924838101810996e-06,8.921642302966207e-06,0.006266265616877445,0.0005877056845255096,0.000588072814245686,0.00013542433028189676,0.009755339636954881,0.031041452511486135,0.00502269353013945,0.01494394347036107,1
888,4,8,9,220,8.890149014817797e-06,8.893651951784878e-06,0.0062662710600038364,0.0005875649787422119,0.0005879536792386262,0.0001353356667646865,0.009285345907332227,0.029634603681343904,0.004627995654970372,0.01381342964187561,1
889,4,9,9,220,8.856402170654632e-06,8.866142612436621e-06,0.006266279716230556,0.00058742554145819,0.0005878341519689699,0.00013524851412580728,0.008849280590925667,0.028327934476827965,0.0042636794925405294,0.012768725253654186,1
890,4,10,9,220,8.823453017538025e-06,8.839036772331892e-06,0.006266290892237124,0.0005872873466779834,0.0005877143533816861,0.0001351626597958369,0.008443792765839371,0.02711156143243013,0.0039270861760692735,0.011802324664308512,1
891,4,11,9,220,8.79119943549314e-06,8.812280174621687e-06,0.006266304006143115,0.000587150362292332,0.0005875943863063445,0.0001350779544699825,0.008066043141837571,0.025977113444616586,0.0036158651248528587,0.010907552593440869,1
892,4,12,9,220,8.759568874053518e-06,8.785835344980352e-06,0.006266318574259209,0.0005870145529685234,0.0005874743380182444,0.00013499429331771066,0.007713414179732946,0.024916876355450663,0.0033279388856508395,0.01007848255041421,1
893,4,13,9,220,8.728509201320854e-06,8.759676805606429e-06,0.006266334197371264,0.000586879881897125,0.0005873542826334646,0.00013491160245998623,0.0073837238561172535,0.02392441860422447,0.0030614553056371695,0.009309807286400218,1
894,4,14,9,220,8.697982344907962e-06,8.733787548082755e-06,0.006266350547848384,0.0005867463122009437,0.0005872342830903112,0.0001348298294221162,0.0070749796836893164,0.022993868662174104,0.002814768237335948,0.008596787126075178,1
895,4,15,9,220,8.667959832028523e-06,8.708156445451724e-06,0.006266367358139028,0.0005866138077239253,0.0005871143929372206,0.00013474893634359485,0.006785463966243566,0.022120165081530908,0.0025864203066195716,0.007935201506620112,1
896,4,16,9,220,8.63841973650951e-06,8.682776377254407e-06,0.006266384410791872,0.0005864823336544564,0.0005869946577798546,0.00013466889525719504,0.0065135838600128585,0.021298615118442426,0.002375127938883493,0.00732130565501572,1
897,4,17,9,220,8.60934455323315e-06,8.657642877520785e-06,0.006266401529960013,0.0005863518567195624,0.0005868751165405286,0.00013458968475676302,0.006257968275028958,0.020525178887102275,0.0021797375029885377,0.006751701039192719,1
898,4,18,9,220,8.580719757901579e-06,8.63275318479698e-06,0.006266418574256562,0.0005862223453728947,0.0005867558025091597,0.00013451128773090402,0.006017379554679702,0.019796210320641515,0.0019992439632766485,0.006223388481716424,1
899,4,19,9,220,8.552532848305891e-06,8.60810557790462e-06,0.006266435430770019,0.0005860937699025207,0.0005866367441728347,0.00013443368983374605,0.005790649873107327,0.019108269863391175,0.0018327591434023564,0.005733672733702183,1
900,4,20,9,220,8.524772670354357e-06,8.583698923977496e-06,0.006266452010104694,0.0005859661022996517,0.0005865179659754994,0.00013435687842184698,0.005576794882053236,0.018458457741296053,0.0016795084871820947,0.005280150491073565,1
901,4,21,9,220,8.497428995398184e-06,8.559532377368248e-06,0.0062664682422535764,0.0005858393162134227,0.000586399488903785,0.0001342808418844872,0.005374901037356705,0.01784408286281952,0.0015388231557946232,0.0048606851351871445,1
902,4,22,9,220,8.470492243484016e-06,8.535605185991915e-06,0.0062664840731839035,0.0005857133869193638,0.0005862813309710539,0.0001342055692185177,0.0051841061729994845,0.01726260619950592,0.0014101351205456853,0.004473391913282674,1
903,4,23,9,220,8.443953292069541e-06,8.511916571675341e-06,0.006266499462010837,0.0005855882911482267,0.0005861635076524048,0.00013413104974380804,0.005003666413830407,0.016711836414556813,0.0012929663741130617,0.004116608190021297,1
904,4,24,9,220,8.41780337823329e-06,8.488465662101434e-06,0.006266514378650129,0.0005854640070419463,0.0005860460322028284,0.0001340572729648122,0.00483284850841737,0.01618961381358873,0.001186924052089487,0.003788886868922808,1
905,4,25,9,220,8.392034010845352e-06,8.465251455769878e-06,0.006266528801887247,0.0005853405139853138,0.0005859289159810642,0.00013398422846325303,0.004671038332561931,0.015694129363325253,0.001091687087899522,0.003488972315282576,1
906,4,26,9,220,8.366636937478313e-06,8.442272808965552e-06,0.0062665427177693404,0.0005852177925169826,0.0005858121686858148,0.0001339119058667236,0.0045176565128444285,0.01522367629788128,0.001006991149712494,0.0032157831526665836,1
907,4,27,9,220,8.341604135459185e-06,8.419528438241165e-06,0.006266556118273508,0.0005850958242752492,0.0005856957985351478,0.00013384029485474005,0.00437212342433953,0.01477654670451566,0.0009326099152461712,0.002968400631217343,1
908,4,28,9,220,8.316927783238504e-06,8.397016928749021e-06,0.0062665690002014236,0.0005849745918721869,0.0005855798124768449,0.00013376938514689073,0.004233956123049161,0.01435131784312616,0.000868322855795441,0.002746032177720236,1
909,4,29,9,220,8.292600259602579e-06,8.374736747950387e-06,0.006266581364272105,0.0005848540787714597,0.0005854642163377567,0.0001336991665184746,0.004102712606319765,0.013946686842953599,0.0008138790039401345,0.0025479771243130684,1
910,4,30,9,220,8.268614149434214e-06,8.35268626126787e-06,0.006266593214355603,0.000584734269298496,0.0005853490149327652,0.0001336296288338282,0.00397794152578107,0.013561323658302982,0.0007689575037778494,0.002373586632330851,1
911,4,31,9,220,8.2449622401994e-06,8.330863747146442e-06,0.006266604556846236,0.0005846151485233338,0.0005852342121869596,0.00013356076205837519,0.003859245319248345,0.013194056220168558,0.000733126181893199,0.0022221964352481865,1
912,4,32,9,220,8.221637517072574e-06,8.309267412246795e-06,0.006266615400142531,0.00058449670218516,0.000585119811243645,0.00013349255627219988,0.003746273870879987,0.012843852310664011,0.0007058157031252355,0.0020930655249504445,1
913,4,33,9,220,8.198633170147769e-06,8.287895404538045e-06,0.006266625754210772,0.0005843789166740589,0.0005850058145343384,0.00013342500169552556,0.0036386719934925846,0.01250966440869088,0.000686312386560023,0.0019853049258598808,1
914,4,34,9,220,8.175942589702685e-06,8.266745825932477e-06,0.006266635630230029,0.0005842617789420477,0.0005848922238641003,0.00013335808869624998,0.003536130741559478,0.012190581240984877,0.0006737766165063559,0.0018978176668299788,1
915,4,35,9,220,8.153559368096853e-06,8.245816741973029e-06,0.006266645040291874,0.0005841452764963476,0.0005847790404635895,0.00013329180780606359,0.0034383400048263097,0.01188568788875934,0.0006672834006279949,0.0018292588838286306,1
916,4,36,9,220,8.131477291704778e-06,8.225106191616398e-06,0.006266653997157374,0.0005840293973249778,0.0005846662650645296,0.00013322614972227192,0.0033450378081710634,0.011594211284175438,0.0006658757605784056,0.0017780381406621052,1
917,4,37,9,220,8.109690343749508e-06,8.204612194353962e-06,0.006266662514054064,0.0005839141298788769,0.0005845538979358357,0.00013316110531957472,0.003255954265775891,0.011315354636256799,0.0006686176181944267,0.0017423517305210255,1
918,4,38,9,220,8.088192694176182e-06,8.1843327570073e-06,0.0062666706045104445,0.0005837994630157098,0.0005844419389436739,0.00013309666564712187,0.0031708632455569705,0.011048450304290879,0.000674637050857942,0.0017202549850595008,1
919,4,39,9,220,8.066978700282066e-06,8.164265878657924e-06,0.006266678282218787,0.000583685386008515,0.0005843303875773365,0.00013303282193752515,0.0030895248662654714,0.010792789846387528,0.0006831546951452903,0.001709751173598506,1
920,4,40,9,220,8.046042896953195e-06,8.14440955535399e-06,0.006266685560922809,0.0005835718884821902,0.000584219242999244,0.00013296956560045062,0.0030117406004090204,0.010547786733068382,0.0006934971373372133,0.0017088821836123273,1
921,4,41,9,220,8.025379993827825e-06,8.124761783322797e-06,0.0062666924543297526,0.0005834589603946032,0.0005841085040746885,0.00013290688822407978,0.0029373144682697627,0.01031286174566451,0.0007050983649827875,0.001715805354259601,1
922,4,42,9,220,8.004984873211693e-06,8.1053205622242e-06,0.006266698976032116,0.000583346592054368,0.000583998169382758,0.00013284478157914848,0.0028660394633350343,0.010087402764687219,0.0007174937433059893,0.0017288482750285768,1
923,4,43,9,220,7.984852574866795e-06,8.08608389733333e-06,0.006266705139452628,0.0005832347740273735,0.000583888237278912,0.0001327832376028287,0.0027977721045284593,0.009870985583296178,0.0007303080942110406,0.001746537446582036,1
924,4,44,9,220,7.964978298769114e-06,8.067049801577129e-06,0.00626671095779572,0.0005831234971872517,0.0005837787058866125,0.00013272224840773266,0.0027323305414733933,0.009663072124662801,0.0007432442400686552,0.0017676084505884341,1
925,4,45,9,220,7.945357393730322e-06,8.048216297154163e-06,0.006266716444010613,0.0005830127526520909,0.0005836695731409992,0.0001326618062701935,0.002669574485256943,0.009463247217371726,0.000756069492253867,0.0017909976836192414,1
926,4,46,9,220,7.925985353819993e-06,8.029581415979486e-06,0.006266721610764113,0.0005829025317963105,0.0005835608367947238,0.00013260190362890292,0.0026093564772154197,0.009271074290563338,0.0007686067378781669,0.0018158311235500653,1
927,4,47,9,220,7.906857814142806e-06,8.01114320170996e-06,0.0062667264704160544,0.0005827928262337832,0.0005834524944387952,0.0001325425330831106,0.0025515343350859176,0.009086132035309048,0.0007807202045773653,0.0018413946578200602,1
928,4,48,9,220,7.887970540561339e-06,7.992899710053837e-06,0.006266731035005192,0.0005826836277912832,0.0005833445435260489,0.00013248368738234841,0.002495992018522803,0.008908076711255378,0.0007923106532463822,0.0018671188560477432,1
929,4,49,9,220,7.869319426933013e-06,7.974849008950891e-06,0.006266735316238618,0.0005825749285052811,0.0005832369813804729,0.00013242535942445933,0.0024426086564447625,0.008736549975775413,0.0008033073682873349,0.001892555300348896,1
930,4,50,9,220,7.850900489511419e-06,7.95698917966611e-06,0.006266739325483365,0.0005824667206099793,0.0005831298052130998,0.00013236754225148546,0.002391273218802366,0.008571222467373586,0.0008136608979254639,0.001917353028497533,1
931,4,51,9,220,7.832709862815e-06,7.939318317146808e-06,0.006266743073762675,0.0005823589965369246,0.000583023012128662,0.00013231022904652048,0.002341872468956258,0.008411758065901694,0.0008233395778679182,0.001941243572536364,1
932,4,52,9,220,7.814743790371789e-06,7.921834529653358e-06,0.006266746571755357,0.0005822517488820752,0.0005829165991481672,0.0001322534131230494,0.0022943214928292702,0.00825790485073863,0.0008323273716447852,0.0019640299154128986,1
933,4,53,9,220,7.796998625032196e-06,7.904535939603671e-06,0.006266749829795525,0.0005821449704265493,0.0005828105632087553,0.00013219708792816632,0.0022485149883234253,0.00810934985447405,0.0008406167972417488,0.001985563931926715,1
934,4,54,9,220,7.779470820541472e-06,7.887420683340528e-06,0.0062667528578763,0.0005820386541039338,0.0005827049011784496,0.00013214124703212035,0.0022043729734392546,0.00796585545208937,0.0008482112401305105,0.0020057474563827593,1
935,4,55,9,220,7.762156928273261e-06,7.87048691177583e-06,0.0062667556656533846,0.0005819327930092078,0.0005825996098669188,0.00013208588412766178,0.00216181172442828,0.007827172722729802,0.0008551176048353703,0.002024510096439052,1
936,4,56,9,220,7.74505359531682e-06,7.853732789762634e-06,0.006266758262449341,0.0005818273803903881,0.0005824946860228382,0.00013203099302640207,0.0021207445711380088,0.0076930435997867915,0.0008613509552711632,0.002041817681027278,1
937,4,57,9,220,7.728157555991956e-06,7.837156496656652e-06,0.006266760657259534,0.0005817224096356764,0.0005823901263532275,0.000131976567651539,0.0020811056688080404,0.007563272234163802,0.0008669284392540239,0.0020576542524599196,1
938,4,58,9,220,7.711465629820918e-06,7.820756226392834e-06,0.006266762858760949,0.0005816178742703525,0.0005822859275289944,0.00013192260203614845,0.0020428275201731937,0.00743765755562632,0.0008718691134945843,0.0020720192612710057,1
939,4,59,9,220,7.694974718637749e-06,7.80453018706623e-06,0.00626676487531849,0.0005815137679480278,0.000582182086186764,0.00013186909031918316,0.0020058437182570834,0.0073160016238174135,0.000876195779996575,0.00208493058581281,1
940,4,60,9,220,7.678681802548786e-06,7.788476601163917e-06,0.006266766714991492,0.0005814100844562583,0.000582078598931508,0.00013181602674248934,0.0019700900867469727,0.007198113081803646,0.000879932689805396,0.0020964171219131395,1
941,4,61,9,220,7.662583937774142e-06,7.772593706251733e-06,0.0062667683855429845,0.0005813068177048919,0.0005819754623486676,0.00013176340564938183,0.0019355051865524886,0.007083808449870291,0.0008831013266016516,0.0021065064094893393,1
942,4,62,9,220,7.646678249723725e-06,7.75687975358627e-06,0.0062667698944471285,0.0005812039617159297,0.0005818726730083863,0.0001317112214757416,0.001902043620560118,0.006972952353811903,0.0008857289683107712,0.0021152462363361914,1
943,4,63,9,220,7.630961934824624e-06,7.741333009320495e-06,0.006266771248898041,0.0005811015106353856,0.0005817702274636454,0.00013165946875404823,0.0018696424018498292,0.006865356472719242,0.0008878385151708157,0.002122676919427596,1
944,4,64,9,220,7.615432254289901e-06,7.725951754155931e-06,0.006266772455817252,0.0005809994587130326,0.0005816681222617638,0.0001316081421059255,0.0018382587463796314,0.0067608929102603915,0.0008894543786096415,0.0021288462106007293,1
945,4,65,9,220,7.600086533150907e-06,7.710734282605052e-06,0.006266773521862117,0.0005808978003106894,0.0005815663539401565,0.00013155723624084056,0.0018078407034581613,0.006659406144086176,0.0008906025602179792,0.002133809011408322,1
946,4,66,9,220,7.584922155313692e-06,7.695678903931567e-06,0.006266774453435413,0.0005807965298824667,0.0005814649190399461,0.00013150674595148655,0.0017783542312590729,0.006560794399441243,0.0008913058543622915,0.0021376140669118523,1
947,4,67,9,220,7.5699365636720265e-06,7.68078394196827e-06,0.006266775256692331,0.0005806956419955239,0.0005813638141030584,0.00013145666611549854,0.0017497510154126884,0.0064649128875846505,0.0008915857848620823,0.002140308717469882,1
948,4,68,9,220,7.555127257729605e-06,7.666047734089197e-06,0.0062667759375483485,0.0005805951313096956,0.0005812630356679528,0.00013140699168958365,0.0017219885099869308,0.006371633989239527,0.0008914683682700804,0.002141954124145914,1
949,4,69,9,220,7.54049178875902e-06,7.651468632824446e-06,0.006266776501688572,0.000580494992575982,0.0005811625802913911,0.00013135771770832078,0.0016950385684087498,0.006280873312709098,0.0008909712901384459,0.0021425904312713934,1
950,4,70,9,220,7.526027760987886e-06,7.637045003925437e-06,0.006266776954573811,0.0005803952206387548,0.0005810624445281077,0.00013130883928159958,0.0016688585184441893,0.006192502679492013,0.0008901200103897746,0.002142280029223058,1
951,4,71,9,220,7.511732827533166e-06,7.622775228114301e-06,0.006266777301449255,0.0005802958104323818,0.000580962624950095,0.00013126035159389515,0.001643417748621769,0.006106430145865542,0.000888931324571395,0.0021410628997905958,1
952,4,72,9,220,7.4976046895188445e-06,7.608657700009714e-06,0.006266777547350775,0.0005801967569852729,0.0005808631181401579,0.00013121224990207163,0.0016186803801087207,0.006022547832829227,0.0008874252604472754,0.002138988654941678,1
953,4,73,9,220,7.4836410931262804e-06,7.594690828055164e-06,0.006266777697113714,0.0005800980553963669,0.0005807639206975491,0.00013116452953057306,0.0015946236884372975,0.005940787315146237,0.0008856217786487705,0.002136107512940156,1
954,4,74,9,220,7.469839829307235e-06,7.580873034651448e-06,0.006266777755379148,0.0005799997008559517,0.0005806650292358463,0.00013111718587313848,0.0015712135515332428,0.005861045876779226,0.0008835386158321209,0.002132464289334857,1
955,4,75,9,220,7.456198731278249e-06,7.567202756470423e-06,0.006266777726600772,0.0005799016886314025,0.0005805664403893933,0.00013107021438982827,0.0015484257643320768,0.005783250509817698,0.0008811915204735984,0.002128098936005564,1
