global_sweep,phase,phase_index,phase_sweep,degree_min,degree_max,active_terms,cumulative_terms,u_rmse,v_rmse,p_rmse,px_rmse,py_rmse,score,u_step,p_after_u_step,v_step,p_after_v_step,sweep_seconds,elapsed_seconds,is_best
621,window,3,96,3,8,155,165,3.3446212210203414e-05,3.085173598471075e-05,0.00623157912767633,0.0007535531727767843,0.000731728104570315,0.0002128260759296241,0.004725274967815685,0.012222353641041532,0.004683208650937878,0.011868633133191326,110.40538930008188,36902.174781957874,1
622,window,3,97,3,8,155,165,3.340819469625325e-05,3.081892797725209e-05,0.006231579551768821,0.0007533297736803756,0.0007315293503540794,0.00021271303507695085,0.004683431757734878,0.012113823523555384,0.004640044056786616,0.011759292658168585,110.31170022115111,37012.48665226204,1
623,window,3,98,3,8,155,165,3.337068625658638e-05,3.078656178239625e-05,0.0062315797594954606,0.0007531084832656917,0.0007313328203768695,0.00021260137840323876,0.004641941234557783,0.012006204612067856,0.004597296736985642,0.011651011779430289,110.23013703804463,37122.716953909956,1
624,window,3,99,3,8,155,165,3.3333679299007386e-05,3.075463071074545e-05,0.006231579753477486,0.0007528892576939185,0.0007311384694061046,0.00021249108271975515,0.004600801308392592,0.011899491563996504,0.004554961947828967,0.011543778358139934,110.43895083782263,37233.15607652906,1
625,window,3,100,3,8,155,165,3.32971663570781e-05,3.0723128178086286e-05,0.0062315795363591395,0.000752672053941827,0.0007309462531083749,0.0002123821252401846,0.004560009034586164,0.01179367683439937,0.004513035123372913,0.011437580711905397,110.310421428876,37343.466664859094,1
626,window,3,101,3,8,155,165,3.326114008815443e-05,3.069204770625861e-05,0.006231579110803153,0.000752456829783535,0.0007307561280150072,0.00021227448357426725,0.004519561382392944,0.011688752657576733,0.004471511400424859,0.01133240640882814,110.33424514112994,37453.8010809049,1
627,window,3,102,3,8,155,165,3.322559326703792e-05,3.066138291839106e-05,0.006231578479488436,0.0007522435438049013,0.0007305680515257548,0.0002121681357184946,0.004479456050730947,0.011584713138738921,0.00443038650531785,0.011228244517566823,110.38923980412073,37564.19050142402,1
628,window,3,103,3,8,155,165,3.319051878605415e-05,3.063112754142753e-05,0.0062315776451054355,0.0007520321553692538,0.0007303819818639926,0.00021206306005080633,0.004439690233657926,0.011481551088880021,0.004389655589121405,0.01112508265310403,110.25996781792492,37674.45063471096,1
629,window,3,104,3,8,155,165,3.315590965538299e-05,3.0601275401054406e-05,0.006231576610350122,0.000751822624594065,0.0007301978780886106,0.000211959235324705,0.00440026092268363,0.011379258804423094,0.004349314546078278,0.011022910319511555,110.3456216759514,37784.79641865101,1
630,window,3,105,3,8,155,165,3.3121758994889775e-05,3.05718204214585e-05,0.006231575377925232,0.0007516149123737014,0.0007300157000648188,0.0002118566406602003,0.0043611659719646825,0.01127783077875902,0.004309359074772758,0.0109217165305331,110.37807649117894,37895.17466056207,1
631,window,3,106,3,8,155,165,3.308806003728479e-05,3.054275662574867e-05,0.006231573950533329,0.000751408980328903,0.0007298354084358666,0.00021175525553951042,0.004322402380927545,0.01117725933274878,0.0042697846256679614,0.010821489671003772,110.24802053603344,38005.422853750875,1
632,window,3,107,3,8,155,165,3.305480612466073e-05,3.0514078132028424e-05,0.006231572330876143,0.0007512047908064244,0.0007296569646260787,0.00021165505979993946,0.004283967422124951,0.011077537462060732,0.0042305871806776986,0.010722219480531228,110.33634256594814,38115.75936849089,1
633,window,3,108,3,8,155,165,3.30219907026067e-05,3.0485779151445674e-05,0.006231570521652067,0.000751002306892673,0.0007294803308273175,0.00021155603362605144,0.004245859077843308,0.010978660013391735,0.004191762834335144,0.010623895988354332,110.38081152108498,38226.14034985192,1
634,window,3,109,3,8,155,165,3.2989607324878775e-05,3.0457853990523503e-05,0.006231568525551993,0.0007508014923539407,0.0007293054699577771,0.00021145815754657407,0.004208074135690922,0.01088061873592951,0.00415330713219151,0.010526507832460744,110.48760357894935,38336.628127804026,1
635,window,3,110,3,8,155,165,3.2957649646847205e-05,3.0430297046296616e-05,0.00623156634525935,0.0007506023116600647,0.000729132345670451,0.00021136141242619538,0.004170610308910845,0.01078340777077191,0.004115216237400981,0.010430045221792299,110.3216569039505,38446.949959652964,1
636,window,3,111,3,8,155,165,3.2926111425540015e-05,3.0403102805773602e-05,0.006231563983446273,0.0007504047299547197,0.0007289609223354379,0.00021126577946032937,0.004133464903981673,0.010687020217411742,0.004077486282861265,0.010334498292609247,110.4678511780221,38557.417983833,1
637,window,3,112,3,8,155,165,3.289498651818384e-05,3.0376265844869022e-05,0.00623156144277277,0.000750208713042081,0.0007287911650212743,0.00021117124016938843,0.004096635203390737,0.010591449100628867,0.004040113360930063,0.01023985708023039,110.28018995001912,38667.698341429,1
638,window,3,113,3,8,155,165,3.286426887709759e-05,3.034978082755536e-05,0.006231558725886061,0.0007500142273977051,0.0007286230394740864,0.00021107777639183212,0.004060119047125011,0.010496688884480784,0.004003093491177217,0.010146111437616031,110.38709836895578,38778.08561623609,1
639,window,3,114,3,8,155,165,3.2833952553160314e-05,3.0323642504133492e-05,0.00623155583541678,0.0007498212401256154,0.0007284565121104629,0.00021098537028090166,0.004023913516424836,0.010402732076597504,0.0039664228669585464,0.010053251661789714,110.32096853409894,38888.40675442503,1
640,window,3,115,3,8,155,165,3.280403168901621e-05,3.0297845707974765e-05,0.006231552773979359,0.0007496297189793481,0.0007282915500173776,0.00021089400429666355,0.003988016520798361,0.01030957332383082,0.003930098064744739,0.009961269024706518,110.43083790014498,38998.837763305986,1
641,window,3,116,3,8,155,165,3.2774500523249835e-05,3.0272385357319288e-05,0.006231549544169211,0.0007494396323025302,0.0007281281209169199,0.00021080366120251415,0.003952424836964975,0.01021720434869496,0.003894115171022323,0.009870153557055698,110.35240310197696,39109.19035995891,1
642,window,3,117,3,8,155,165,3.274535338185598e-05,3.0247256451733605e-05,0.006231546148564291,0.0007492509490804668,0.0007279661931643948,0.00021071432405807576,0.003917136706966455,0.010125620643365026,0.003858470621233387,0.00977989617695238,110.3474060879089,39219.537961761,1
643,window,3,118,3,8,155,165,3.2716584681495713e-05,3.0222454071169502e-05,0.006231542589721389,0.0007490636388849273,0.0007278057357393725,0.00021062597621509523,0.0038821493604102235,0.010034815099157109,0.0038231609458196543,0.009690488046113421,110.3861814669799,39329.924337883014,1
644,window,3,119,3,8,155,165,3.268818892550593e-05,3.0197973375712096e-05,0.006231538870177217,0.0007488776718854476,0.0007276467182194246,0.00021053860131170526,0.003847460544089112,0.009944781932292574,0.0037881824466309555,0.009601919747357718,110.33366160606965,39440.25819696998,1
645,window,3,120,3,8,155,165,3.266016070632966e-05,3.0173809602698918e-05,0.006231534992444745,0.0007486930188070719,0.0007274891107882828,0.00021045218326856409,0.003813067317467968,0.009855513591703089,0.003753531872421587,0.009514183000737315,110.25257188105024,39550.51093964791,1
646,window,3,121,3,8,155,165,3.263249469860674e-05,3.014995806681968e-05,0.0062315309590161095,0.0007485096509615034,0.0007273328842050781,0.0002103667062820846,0.0037789676839344983,0.009767004955198713,0.0037192056388885126,0.009427268681715034,110.29859979799949,39660.809707076056,1
647,window,3,122,3,8,155,165,3.260518566176302e-05,3.012641415822671e-05,0.00623152677235922,0.0007483275402073314,0.000727178009801865,0.0002102821548209094,0.0037451590085395042,0.009679249258425516,0.003685200401413384,0.009341168276253869,110.28482348495163,39771.09469502093,1
648,window,3,123,3,8,155,165,3.257822843465964e-05,3.0103173341352878e-05,0.006231522434919554,0.0007481466589720719,0.000727024459469198,0.0002101985136201395,0.003711639349205771,0.009592241509220169,0.003651512792619317,0.009255873213498867,110.35017663799226,39881.44503706694,1
649,window,3,124,3,8,155,165,3.255161794069885e-05,3.0080231153375185e-05,0.006231517949115742,0.0007479669801861138,0.0007268722056544256,0.000210115767678128,0.0036784055677501312,0.009505973653205279,0.0036181396682673653,0.009171375491733254,110.3348823019769,39991.780081731966,1
650,window,3,125,3,8,155,165,3.252534917972269e-05,3.0057583203049934e-05,0.006231513317343466,0.0007477884773293498,0.000726721221343314,0.00021003390225003902,0.003645455785165373,0.009420440863305048,0.003585077787690031,0.009087666865027221,110.35115915886126,40102.13141066604,1
651,window,3,126,3,8,155,165,3.2499417227868935e-05,3.003522517022292e-05,0.006231508541973761,0.0007476111244132989,0.000726571480043384,0.00020995290284376016,0.0036127879507059945,0.009335637875228455,0.003552323827749662,0.009004738879431614,110.42340208799578,40212.55497801909,1
652,window,3,127,3,8,155,165,3.24738172415808e-05,3.0013152804735694e-05,0.006231503625350758,0.0007474348959251393,0.0007264229557774765,0.00020987275521657808,0.0035803989673291216,0.009251556717359829,0.0035198745673444658,0.008922583340978273,110.33132571890019,40322.88647210994,1
653,window,3,128,3,8,155,165,3.244854445010188e-05,2.9991361923593727e-05,0.006231498569793003,0.0007472597668768451,0.0007262756230860586,0.000209793445369986,0.003548287099202698,0.009168192949531286,0.0034877271142990177,0.008841192892478672,110.30831322795711,40433.19495422207,1
654,window,3,129,3,8,155,165,3.242359415699841e-05,2.996984841197521e-05,0.006231493377594095,0.0007470857127635152,0.0007261294569964065,0.00020971495954496581,0.003516449861969739,0.00908554017320557,0.0034558781605212655,0.008760559121967758,110.41698230104521,40543.612107350025,1
655,window,3,130,3,8,155,165,3.2398961739910784e-05,2.9948608220548885e-05,0.006231488051019813,0.0007469127095533817,0.0007259844330310144,0.00020963728421889927,0.0034848847749009287,0.00900359201607527,0.003424324812125752,0.008680674669799231,110.30010097008198,40653.9123911059,1
656,window,3,131,3,8,155,165,3.237464264499593e-05,2.992763736491168e-05,0.006231482592311428,0.0007467407337121743,0.0007258405271871853,0.00020956040609984355,0.0034535901159343154,0.008922344057892505,0.003393064022872917,0.008601531790590691,110.30419672909193,40764.21675723791,1
657,window,3,132,3,8,155,165,3.2350632392091235e-05,2.990693192455821e-05,0.006231477003681953,0.0007465697621417105,0.0007256977159339339,0.0002094843121242139,0.003422562998725087,0.008841788869355908,0.0033620928577832044,0.00852312302288133,110.27418319298886,40874.49110722309,1
658,window,3,133,3,8,155,165,3.232692656824371e-05,2.988648804216134e-05,0.006231471287319127,0.0007463997722165427,0.0007255559761934468,0.000209408989451404,0.003391801554186619,0.008761921650136327,0.0033314082739227227,0.008445440631164154,110.31654113391414,40984.80781589798,1
659,window,3,134,3,8,155,165,3.230352082944916e-05,2.9866301920574098e-05,0.006231465445383321,0.0007462307417519693,0.0007254152853557508,0.00020933442546079527,0.003361303406601338,0.008682736288759176,0.0033010077220059896,0.008368478134999913,110.39623036119156,41095.204211039,1
660,window,3,135,3,8,155,165,3.228041089649923e-05,2.9846369824971413e-05,0.00623145948000965,0.000746062649018237,0.0007252756212331929,0.00020926060774661363,0.0033310666837100306,0.008604227972559017,0.003270887951497052,0.008292227273763188,110.40325364097953,41205.60763919703,1
661,window,3,136,3,8,155,165,3.2257592558934415e-05,2.9826688080100054e-05,0.006231453393305031,0.000745895472695079,0.0007251369620742541,0.0002091875241159678,0.0033010887168769616,0.008526389834325463,0.003241046195623947,0.008216681015371645,110.32955711893737,41315.93736333889,1
662,window,3,137,3,8,155,165,3.223506166897239e-05,2.980725306822445e-05,0.006231447187350894,0.0007457291919020167,0.0007249992865621756,0.0002091151625836161,0.0032713676805178784,0.008449217181473793,0.003211479864499276,0.008141832778469473,110.2954549731221,41426.23299781303,1
663,window,3,138,3,8,155,165,3.2212814143192345e-05,2.9788061229904817e-05,0.006231440864201572,0.0007455637861699946,0.0007248625737923414,0.00020904351136933076,0.003241901311812473,0.008372704188761954,0.0031821861130159486,0.008067675335405936,110.2662984598428,41536.499461086,1
664,window,3,139,3,8,155,165,3.219084596072204e-05,2.976910906237824e-05,0.006231434425885524,0.0007453992354367176,0.0007247268032654151,0.00020897255889331355,0.003212687448784045,0.008296845297883533,0.0031531621658241723,0.007994201632982124,110.36336438497528,41646.86299231206,1
665,window,3,140,3,8,155,165,3.21691531624204e-05,2.9750393118261554e-05,0.006231427874404431,0.0007452355200411456,0.0007245919548888233,0.00020890229377367885,0.003183723962026563,0.0082216350249094,0.0031244054401274655,0.007921405110922033,110.27562375715934,41757.138784765964,1
666,window,3,141,3,8,155,165,3.2147731849181994e-05,2.973191000549007e-05,0.006231421211734572,0.0007450726207184514,0.0007244580089538978,0.000208832704821907,0.0031550088064365113,0.008147068108496363,0.0030959131177097283,0.007849278609359422,110.37640052405186,41867.515354840085,1
667,window,3,142,3,8,155,165,3.212657818094416e-05,2.9713656385226044e-05,0.0062314144398258565,0.0007449105185997278,0.000724324946144147,0.0002087637810405577,0.0031265400845331944,0.008073139663938574,0.0030676827107110416,0.007777815809496163,110.40794886695221,41977.9235054811,1
668,window,3,143,3,8,155,165,3.21056883777956e-05,2.9695628971432184e-05,0.006231407560601721,0.0007447491951784532,0.0007241927475239335,0.00020869551161946647,0.003098315357242729,0.007999843411346415,0.0030397116715661456,0.007707010240046626,110.35335595090874,42088.27702880092,1
669,window,3,144,3,8,155,165,3.208505871721177e-05,2.9677824530979796e-05,0.0062314005759601925,0.0007445886323222925,0.0007240613945177992,0.00020862788593220078,0.0030703326120060824,0.007927174170964052,0.0030119972447704866,0.007636854904167554,110.35171246901155,42198.62890603999,1
670,window,3,145,3,8,155,165,3.2064685532262945e-05,2.966023988086303e-05,0.006231393487774283,0.0007444288122775458,0.0007239308689227998,0.00020856089353316054,0.0030425900834686066,0.007855127394680304,0.0029845370720645355,0.007567343811710712,110.33468713797629,42308.96376639907,1
671,window,3,146,3,8,155,165,3.204456521267347e-05,2.9642871888682416e-05,0.00623138629789108,0.0007442697176389037,0.0007238011528908721,0.00020849452415433348,0.003015085518588583,0.007783697282903779,0.0029573286183592366,0.007498470525790608,110.30763292103074,42419.27157244808,1
672,window,3,147,3,8,155,165,3.20246942034322e-05,2.9625717472088375e-05,0.00623137900813258,0.0007441113313516072,0.0007236722289149901,0.00020842876770218031,0.0029878168813322714,0.007712878590530703,0.002930369248341394,0.0074302283548453255,110.3188205990009,42529.590561867924,1
673,window,3,148,3,8,155,165,3.2005069002955445e-05,2.960877359640677e-05,0.006231371620295754,0.0007439536367126086,0.0007235440798416137,0.00020836361425478444,0.0029607822945718247,0.007642666482302889,0.002903656719454107,0.007362611604859015,110.35409636609256,42639.94483624189,1
674,window,3,149,3,8,155,165,3.198568616234628e-05,2.9592037274979243e-05,0.006231364136153407,0.0007437966173627961,0.0007234166888492858,0.00020829905405853372,0.0029339798742761343,0.007573056105434323,0.002877188538386869,0.007295613945421977,110.32168113812804,42750.26668275008,1
675,window,3,150,3,8,155,165,3.196654228561468e-05,2.9575505568195815e-05,0.006231356557453564,0.0007436402572684195,0.0007232900394455752,0.00020823507752521,0.0029074074860374662,0.007504041957380685,0.002850962300289075,0.007229229271802479,110.28481608489528,42860.551681057084,1
676,window,3,151,3,8,155,165,3.194763402895115e-05,2.9559175582634216e-05,0.006231348885919251,0.0007434845407162901,0.0007231641154616477,0.00020817167522937916,0.0028810630717016846,0.007435618737950792,0.0028249756349283087,0.007163451566599854,110.38314501196146,42970.93499661889,1
677,window,3,152,3,8,155,165,3.192895809688408e-05,2.954304447025334e-05,0.00623134112325058,0.0007433294523396184,0.0007230389010429953,0.00020810883790539877,0.00285494520820921,0.00736778278241735,0.0027992261685415706,0.007098274803763806,110.32681806315668,43081.261984436074,1
678,window,3,153,3,8,155,165,3.1910511246245626e-05,2.9527109427085615e-05,0.006231333271122847,0.0007431749770593554,0.0007229143806560171,0.0002080465564448685,0.0028290514110188014,0.007300527680103463,0.0027737117652789412,0.007033693562761478,110.40721682598814,43191.669367458904,1
679,window,3,154,3,8,155,165,3.18922902822959e-05,2.9511367694097357e-05,0.006231325331188157,0.000743021100109608,0.0007227905390570407,0.00020798482189305812,0.002803379886100641,0.007233848811962738,0.002748429852621901,0.006969701313753203,110.30550546804443,43301.97504343395,1
680,window,3,155,3,8,155,165,3.1874292057635075e-05,2.949581655432486e-05,0.006231317305075259,0.0007428678070418651,0.0007226673613146452,0.00020792362544761096,0.0027779290167405163,0.007167742008908877,0.0027233784194586204,0.006906292952458956,110.31531126983464,43412.29052342102,1
681,window,3,156,3,8,155,165,3.1856513472453204e-05,2.948045333387531e-05,0.006231309194390373,0.0007427150837001537,0.000722544832780672,0.0002078629584544111,0.0027526968245567417,0.007102202169412253,0.0026985550407338634,0.006843462323969145,110.32163582090288,43522.612337683095,1
682,window,3,157,3,8,155,165,3.183895147426594e-05,2.9465275400009882e-05,0.006231301000716089,0.0007425629162154947,0.0007224229391024809,0.0002078028124060734,0.0027276813553583877,0.007037224256460485,0.0026739576458341303,0.0067812041737606195,110.4201372358948,43633.03264190187,1
683,window,3,158,3,8,155,165,3.182160305618886e-05,2.945028016122332e-05,0.00623129272561273,0.0007424112910107631,0.0007223016662064603,0.00020774317893913454,0.0027028808577238524,0.006972803750992187,0.0026495839902760617,0.006719512806251586,110.42529171612114,43743.45809718105,1
684,window,3,159,3,8,155,165,3.180446525687191e-05,2.9435465066014652e-05,0.00623128437061803,0.0007422601947861241,0.0007221810002998442,0.00020768404983148337,0.0026782934321739897,0.006908935757082098,0.0026254319807121674,0.0066583829096077945,110.39328790805303,43853.85156386695,1
685,window,3,160,3,8,155,165,3.178753515892683e-05,2.9420827602868597e-05,0.006231275937248323,0.0007421096145244981,0.0007220609278545216,0.00020762541699969738,0.0026539173874162675,0.006845615907532905,0.0026014993526500994,0.0065978087372231395,110.41312436107546,43964.26485718903,1
686,window,3,161,3,8,155,165,3.177080989011052e-05,2.9406365299368025e-05,0.00623126742699684,0.0007419595374630078,0.000721941435610109,0.00020756727249679024,0.0026297506148621453,0.00678283877121262,0.0025777840041910256,0.006537784956352219,110.39545354992151,44074.66048101708,1
687,window,3,162,3,8,155,165,3.1754286619506376e-05,2.939207572068801e-05,0.006231258841336905,0.0007418099511278854,0.0007218225105720541,0.00020750960851018835,0.002605791762246587,0.006720600849701926,0.0025542839387911456,0.006478306500997561,110.48190913395956,44185.14256491,1
688,window,3,163,3,8,155,165,3.173796255960693e-05,2.9377956470221554e-05,0.0062312501817198065,0.0007416608432914535,0.0007217041399965255,0.0002074524173586264,0.002582038783222176,0.006658896867203352,0.002530996974803533,0.006419367836451322,110.34745572507381,44295.49019265594,1
689,window,3,164,3,8,155,165,3.172183496420716e-05,2.9364005188035e-05,0.006231241449575709,0.0007415122019917605,0.0007215863113949116,0.00020739569149090938,0.002558490111664008,0.0065977227848590565,0.002507921142208168,0.006360963964249021,110.36782431206666,44405.85818930506,1
690,window,3,165,3,8,155,165,3.17059011285119e-05,2.9350219550694494e-05,0.006231232646314063,0.0007413640155119726,0.0007214690125239034,0.00020733942348279399,0.002535143881227313,0.0065370737827488284,0.002485054383794827,0.006303089665473576,110.37612321786582,44516.23451064597,1
691,window,3,166,3,8,155,165,3.169015838846506e-05,2.9336597270326043e-05,0.0062312237733233205,0.0007412162723794219,0.000721352231386777,0.00020728360603541098,0.002511998330564952,0.006476945319738126,0.0024623947805356705,0.006245740072332116,110.32918208790943,44626.563867599005,1
692,window,3,167,3,8,155,165,3.167460411886697e-05,2.932313609466473e-05,0.006231214831972886,0.0007410689613735615,0.0007212359562147938,0.00020722823197236723,0.002489051927442304,0.006417333433672636,0.0024399401863234474,0.0061889097402443565,110.3543598789256,44736.918392530875,1
693,window,3,168,3,8,155,165,3.1659235734480625e-05,2.9309833805717135e-05,0.00623120582361135,0.0007409220715026159,0.0007211201754779924,0.0002071732942382586,0.0024663028221014686,0.00635823335327323,0.002417688742115862,0.0061325939536249355,110.37835018895566,44847.29692064598,1
694,window,3,169,3,8,155,165,3.164405068836052e-05,2.9296688219490242e-05,0.006231196749567845,0.0007407755920098894,0.000721004877874644,0.0002071187858963041,0.002443749370537637,0.006299640834484555,0.0023956385097322797,0.006076787796635548,110.42820031219162,44957.72529058391,1
695,window,3,170,3,8,155,165,3.162904647171697e-05,2.9283697185659106e-05,0.0062311876111513865,0.000740629512367632,0.0007208900523243642,0.00020706470012657571,0.002421389904807584,0.006241551571303493,0.0023737875143605854,0.006021486258695837,110.42382083181292,45068.14928289596,1
696,window,3,171,3,8,155,165,3.161422061255922e-05,2.9270858586624045e-05,0.006231178409652867,0.0007404838222760665,0.0007207756879674571,0.00020701103022353562,0.002399222846849873,0.006183961485776661,0.002352133880704343,0.005966684584965193,110.41440074285492,45178.56386202597,1
697,window,3,172,3,8,155,165,3.159957067653176e-05,2.925817033705625e-05,0.006231169146343187,0.0007403385116479971,0.0007206617741629319,0.00020695776959468091,0.0023772464054053408,0.006126865954714622,0.002330675780616444,0.0059123781382248095,110.35101910703816,45288.915052202996,1
698,window,3,173,3,8,155,165,3.1585094264801805e-05,2.9245630383916367e-05,0.006231159822475056,0.0007401935706176956,0.0007205483004719078,0.00020690491175767852,0.002355459073239212,0.006070261085340294,0.002309411192698712,0.0058585617909433785,110.41946007683873,45399.33468905487,1
699,window,3,174,3,8,155,165,3.157078901427044e-05,2.9233236704739467e-05,0.006231150439282762,0.0007400489895309779,0.000720435256674058,0.0002068524503395135,0.0023338592120810435,0.006014142644073554,0.0022883384719672257,0.005805231371969663,110.37810981506482,45509.71297119488,1
700,window,3,175,3,8,155,165,3.15566525970067e-05,2.9220987308109256e-05,0.006231140997982033,0.0007399047589401659,0.0007203226327482337,0.00020680037907395594,0.002312445211730038,0.005958506473942543,0.002267455719820822,0.00575238206622677,110.45449676597491,45620.16764229699,1
701,window,3,176,3,8,155,165,3.154268271948356e-05,2.920888023303115e-05,0.006231131499771037,0.0007397608696017107,0.0007202104188698268,0.00020674869179966847,0.0022912154805758036,0.0059033484597918635,0.0022467610804199124,0.005700009167212179,110.308224451961,45730.47603546898,1
702,window,3,177,3,8,155,165,3.1528877122020666e-05,2.9196913548057758e-05,0.006231121945829983,0.000739617312475419,0.0007200986054124425,0.0002066973824588646,0.0022701685136613608,0.005848664716726087,0.002226252816809124,0.0056481082695694395,110.49030700395815,45840.966508189915,1
703,window,3,178,3,8,155,165,3.1515233579163145e-05,2.9185085351248312e-05,0.006231112337321169,0.000739474078706155,0.0007199871829399431,0.00020664644509502128,0.002249302536536436,0.005794450659187325,0.0022059291241300323,0.005596674796815203,110.32472440693527,45951.291397366906,1
704,window,3,179,3,8,155,165,3.1501749897538e-05,2.9173393769116767e-05,0.0062311026753903145,0.0007393311596437315,0.0007198761422081286,0.00020659587385184078,0.0022286162323650275,0.00574070288154954,0.002185788322490186,0.005545704489467922,110.3910235199146,46061.682590632,1
705,global,3,0,0,8,165,165,2.7456893661036627e-05,2.613011139159562e-05,0.006240635130716916,0.0007378479709521812,0.000720216362629464,0.00019939343841079678,0.007397484286346538,0.012794645155912348,0.0035528725448170408,0.007294186090472773,39.763340051984414,46115.90846142988,1
706,global,3,1,0,8,165,165,2.349232680023326e-05,2.3899519426674408e-05,0.00624406719898391,0.0007369777152798715,0.0007190040844910178,0.00019299002620399658,0.001939099020479278,0.0020050968908156097,0.0030600719302112246,0.006676828797858078,39.839199202135205,46155.747825247934,1
707,global,3,2,0,8,165,165,2.1045852189559794e-05,2.2224212255031818e-05,0.006246574928292266,0.000736276339841284,0.0007179541597277162,0.00018869311440149162,0.0010980574231188105,0.0013303951617529878,0.0027139167940821393,0.006032629030672066,39.75762042286806,46195.505613076966,1
708,global,3,3,0,8,165,165,1.946165119275587e-05,2.0929993881049233e-05,0.0062485581065022154,0.0007356618223463076,0.0007170520088494657,0.00018566302819338244,0.000884903614693501,0.0012102907850074988,0.0024370995880461164,0.005517033902112933,39.75363092403859,46235.25941299787,1
709,global,3,4,0,8,165,165,1.840003272246104e-05,1.990661210806323e-05,0.0062501876945833135,0.0007351032270136174,0.0007162617452441722,0.00018344314205630323,0.0008159404806017918,0.0012218116343769177,0.0022160213208884255,0.005116273896682066,39.780738707166165,46275.040315059014,1
710,global,3,5,0,8,165,165,1.7658109286479137e-05,1.9080023405679572e-05,0.00625155726753416,0.0007345842370281951,0.0007155535062268119,0.0001817519070176594,0.0007847217758956571,0.0012501235375512872,0.0020393951138117125,0.004803022323083187,39.78860164899379,46314.82908444898,1
711,global,3,6,0,8,165,165,1.7112483993868558e-05,1.8399212149010393e-05,0.006252726623039695,0.0007340945370322214,0.0007149055848786419,0.00018041170833396527,0.0007640061753077235,0.001265527333415376,0.001898330099437542,0.004556038668726996,39.79162080422975,46354.62086943607,1
712,global,3,7,0,8,165,165,1.668911576551268e-05,1.782834348672987e-05,0.006253737457968255,0.0007336270820652262,0.0007143027137241864,0.0001793104388311838,0.0007448046980735407,0.001262067577855583,0.0017857408925799395,0.004359810999516975,39.75003305496648,46394.371065668995,1
713,global,3,8,0,8,165,165,1.6344033021125064e-05,1.7341829271694515e-05,0.006254620316605908,0.0007331768898277822,0.0007137342050325779,0.00017837697177885557,0.0007240341399916904,0.0012411695648004088,0.001695814484659257,0.004202650488491719,39.79789217398502,46434.169126566034,1
714,global,3,9,0,8,165,165,1.6051139465670047e-05,1.6921123350389625e-05,0.006255398258164035,0.0007327403602847029,0.0007131925360400505,0.00017756555244853502,0.0007010005290737617,0.0012064731182354859,0.0016237319821109676,0.004075480755996698,39.75800984306261,46473.927306108875,1
715,global,3,10,0,8,165,165,1.5794795726949323e-05,1.6552588893813867e-05,0.006256089052955251,0.0007323148461833943,0.0007126723574292796,0.0001768461049820306,0.000676000734930089,0.0011619476131617017,0.001565526636453236,0.003971161363436898,39.82025737897493,46513.74772484694,1
716,global,3,11,0,8,165,165,1.5565434823816077e-05,1.622605417853047e-05,0.006256706612305959,0.0007318983694251506,0.0007121698150346184,0.00017619830744832344,0.0006496838829063934,0.001111182811676034,0.0015179823275575837,0.003884072822735546,39.76846337597817,46553.51635843702,1
717,global,3,12,0,8,165,165,1.535701577745582e-05,1.59338221368862e-05,0.006257261970939913,0.0007314894296559704,0.000711682088721396,0.00017560798975207862,0.000622756407789186,0.001057159741670976,0.0014785348002044271,0.0038098199595156678,39.757285714149475,46593.273807913065,1
718,global,3,13,0,8,165,165,1.5165558722560513e-05,1.5669984201221855e-05,0.00625776398566882,0.0007310868730863173,0.0007112070788077574,0.00017506493811318986,0.0005958537737169518,0.0010022237918971624,0.0014451708559238426,0.003744996678186301,39.77968854084611,46633.05366192898,1
719,global,3,14,0,8,165,165,1.4988305760520921e-05,1.5429940515496614e-05,0.00625821984387337,0.000730689801219918,0.0007107431921370211,0.00017456154561171144,0.0005694943753714569,0.0009481411431371169,0.0014163309030620266,0.0036869911727216973,39.797930187080055,46672.85179684195,1
720,global,3,15,0,8,165,165,1.482324051633152e-05,1.5210061245198801e-05,0.00625863543956496,0.0007302975063726453,0.0007102891954302747,0.00017409197194182232,0.0005440725262393866,0.0008961827650071754,0.0013908206062865703,0.0036338236359500595,39.74802574608475,46712.600014128955,1
721,global,3,16,0,8,165,165,1.4668812253619014e-05,1.5007445040985686e-05,0.006259015654895305,0.0007299094254119629,0.0007098441141590383,0.0001736516112517048,0.0005198688142129324,0.0008472112963579457,0.001367734702221986,0.0035840119693611853,39.78528146306053,46752.38548785495,1
722,global,3,17,0,8,165,165,1.4523776277039155e-05,1.4819744883113102e-05,0.006259364572960204,0.0007295251060574618,0.0007094071622966,0.00017323674799555846,0.0004970671470319741,0.0008017612761487437,0.0013463942091828834,0.0035364633616272816,39.82944757002406,46792.215137501014,1
723,global,3,18,0,8,165,165,1.4387100305309678e-05,1.4645041030373577e-05,0.006259685640046533,0.0007291441819590174,0.0007089776931454427,0.00017284432884612927,0.0004757732209474049,0.0007601095485108164,0.0013262951510453417,0.00349038566984331,39.746627299813554,46831.96195442509,1
724,global,3,19,0,8,165,165,1.4257908225724944e-05,1.4481747197637541e-05,0.006259981790311362,0.0007287663540389027,0.0007085551645939419,0.00017247180728664695,0.0004560314490855357,0.0007223343636744139,0.0013070681483377412,0.0034452176648138008,39.750565820839256,46871.712706693914,1
