global_sweep,window,window_sweep,degree_min,degree_max,window_terms,cumulative_terms,u_rmse,v_rmse,p_rmse,px_rmse,py_rmse,score,u_step,p_after_u_step,v_step,p_after_v_step,is_best
455,2,75,2,7,116,120,4.3875142353600956e-05,3.9575032097577566e-05,0.006247080361042422,0.0008202330119230032,0.0008111335867912982,0.00024658683432260864,0.00014354754455000622,0.00034045516950712197,2.5452192786777122e-05,4.16179688578826e-05,1
456,2,76,2,7,116,120,4.3802437080443445e-05,3.9524509539681806e-05,0.006247100325357409,0.0008191573387973519,0.0008099841968059727,0.0002462411001804577,0.00014395408141289784,0.0003387102548609814,2.6176956494311375e-05,4.1120544236880625e-05,1
457,2,77,2,7,116,120,4.373164019604375e-05,3.947442269962165e-05,0.006247120005448717,0.0008180861256708752,0.0008088397698383046,0.0002458986524465834,0.0001443597388523937,0.00033700443440634896,2.7432302697319224e-05,4.266997693086065e-05,1
458,2,78,2,7,116,120,4.366266718235578e-05,3.94247682396346e-05,0.00624713938934337,0.0008170192978396276,0.0008077001819188702,0.0002455593833978402,0.0001447633080656384,0.0003353355291674525,2.9106735045923676e-05,4.591207450100377e-05,1
459,2,79,2,7,116,120,4.3595437991912147e-05,3.937554310717736e-05,0.00624715846589829,0.0008159567816802543,0.0008065653130439311,0.00024522319057150804,0.00014516368380951348,0.00033370148168147964,3.109512478696257e-05,5.0396054135352386e-05,1
460,2,80,2,7,116,120,4.3529876771201204e-05,3.9326744452441054e-05,0.006247177224774527,0.0008148985046907882,0.0008054350470740174,0.00024488997640012284,0.0001455598555003769,0.0003321003433721288,3.330861458501593e-05,5.571707637723755e-05,1
461,2,81,2,7,116,120,4.346591160390126e-05,3.9278369559720376e-05,0.0062471956564106555,0.0008138443955245311,0.0008043092716313253,0.0002445596478792073,0.00014595090407763429,0.00033053027456732764,3.567685567424975e-05,6.1568932280018e-05,1
462,2,82,2,7,116,120,4.340347427232508e-05,3.9230415790741696e-05,0.006247213751995787,0.0008127943840179543,0.000803187877997656,0.00024423211626462785,0.000146335993948117,0.0003289895334568394,3.814618591487383e-05,6.773806099333021e-05,1
463,2,83,2,7,116,120,4.334250003565284e-05,3.9182880538268715e-05,0.006247231503442266,0.0008117484012124411,0.0008020707610123785,0.00024390729679640356,0.00014671437072367433,0.0003274764778140504,4.067646037756628e-05,7.408018912635525e-05,1
464,2,84,2,7,116,120,4.328292742360025e-05,3.913576118853093e-05,0.006247248903358239,0.0008107063793714342,0.0008009578189708017,0.0002435851084463548,0.00014708535297548524,0.00032598955314211783,4.3237910574054254e-05,8.049851548984661e-05,1
465,2,85,2,7,116,120,4.322469804428877e-05,3.908905509121654e-05,0.006247265945020271,0.0008096682519924784,0.0007998489535238657,0.00024326547368713972,0.00014744832847133054,0.0003245272905271206,4.580852727724734e-05,8.692780361298698e-05,1
466,2,86,2,7,116,120,4.3167756405224414e-05,3.9042759535908265e-05,0.006247282622346154,0.0008086339538151891,0.0007987440695783756,0.00024294831828048917,0.000147802750675474,0.0003230883048454703,4.837204099878615e-05,9.332373266341675e-05,1
467,2,87,2,7,116,120,4.311204974636164e-05,3.89968717340226e-05,0.006247298929867914,0.0008076034208252388,0.0007976430751992969,0.0002426335710828378,0.00014814813209837975,0.00032167128559944556,5.091641924235648e-05,9.965596406539985e-05,1
468,2,88,2,7,116,120,4.3057527884289664e-05,3.8951388805391156e-05,0.006247314862705276,0.0008065765902550157,0.0007965458815128843,0.00024232116386647083,0.00014848404221258854,0.0003202749976738573,5.343276658385303e-05,0.00010590364027264972,1
469,2,89,2,7,116,120,4.300414306674448e-05,3.8906307768787984e-05,0.00624733041653949,0.0008055534005812292,0.0007954524026118471,0.00024201103115484008,0.00014881010187587957,0.0003188982739960485,5.591452318967094e-05,0.00011205243537304628,1
470,2,90,2,7,116,120,4.295184983659314e-05,3.886162553573983e-05,0.006247345587587724,0.0008045337915195044,0.0007943625554621576,0.00024170311007049917,0.0001491259806935585,0.00031754001439737977,5.8356880234015575e-05,0.00011809259516651927,1
471,2,91,2,7,116,120,4.290060490464761e-05,3.881733890712195e-05,0.00624736037257798,0.0008035177040169206,0.0007932762598118386,0.00024139734019464548,0.00014943139262521215,0.0003161991803726361,6.075635148581887e-05,0.0001240176135462981,1
472,2,92,2,7,116,120,4.285036703061191e-05,3.8773444572023214e-05,0.006247374768724604,0.0008025050802421021,0.0007921934381017212,0.00024109366343701749,0.00014972609360379123,0.00031487479388661,6.311045672165572e-05,0.00012982332255179842,1
473,2,93,2,7,116,120,4.280109691156211e-05,3.872993910851576e-05,0.00624738877370449,0.0008014958635735014,0.0007911140153780433,0.00024079202391523238,0.00015000987763243417,0.00031356593258641903,6.54174865104248e-05,0.00013550725775243757,1
474,2,94,2,7,116,120,4.27527570774242e-05,3.8686818985941254e-05,0.006247402385633885,0.0008004899985861534,0.0007900379192075287,0.00024049236784273368,0.00015028257394906954,0.0003122717271025718,6.767632519535046e-05,0.0001410682071395996,1
475,2,95,2,7,116,120,4.2705311792958096e-05,3.8644080568468514e-05,0.00624741560304593,0.0007994874310368152,0.0007889650795942245,0.0002401946434245306,0.00015054404473118432,0.0003109913593044895,6.98863174006873e-05,0.0001465058875766557,1
476,2,96,2,7,116,120,4.265872696573818e-05,3.860172011960771e-05,0.006247428424868848,0.0007984881078479885,0.0007878954288988324,0.000239898800760028,0.00015079418258141154,0.0003097240597765575,7.204716549740893e-05,0.00015182070743956816,1
477,2,97,2,7,116,120,4.261297005974687e-05,3.855973380749974e-05,0.006247440850404918,0.0007974919770909077,0.0007868289017597971,0.00023960479175231712,0.00015103290739994953,0.00030846910369797373,7.415885119411913e-05,0.00015701359247510905,1
478,2,98,2,7,116,120,4.256801001418021e-05,3.851811771079757e-05,0.00624745287931006,0.0007964989879676936,0.0007857654350170154,0.00023931257002344868,0.0001512601643543822,0.00030722580898409353,7.622157464845499e-05,0.0001620858555911267,1
479,2,99,2,7,116,120,4.252381716709055e-05,3.847686782495403e-05,0.0062474645115742555,0.0007955090907925608,0.0007847049676374441,0.00023902209083504508,0.00015147592282740223,0.00030599353629319487,7.823570643221216e-05,0.0001670390975794717,1
480,2,100,2,7,116,120,4.248036318354879e-05,3.843598006880564e-05,0.006247475747502553,0.0007945222369726938,0.0007836474406431611,0.00023873331101393992,0.000151680173470063,0.00030477168477896244,8.020175056086837e-05,0.00017187513338948914,1
